Time,Event,EventTime,U,Beta,G1_1,G1_2,X1_1,X1_2,XX1,SS,gg1,z1,chi,G11,G22,rho,delta
1.11,1,0.01,3.18628872089714e-05,1,-0.977587187356314,-1,0.0083468064488495,-0.002738175013873,16299.2426811184,162.992426811184,0,0.00981449823143649,0.0197761871326071,0.468679058382228,0.105214552646248,0.671700103857339,0.0917001038573389
1.12,1,0.01,2.55137430759683e-05,1,-0.978456539909717,-1,0.00696937213546415,-0.00256367117881045,11865.5313455696,118.655313455696,0,0.0083468064488495,0.0197761862521644,0.435701406434155,0.10307773829889,0.671001107830782,0.0910011078307824
1.13,1,0.01,2.16364050513811e-05,0,-0.979292524937816,-1,0.00568056717392347,-0.00237678141823353,8343.23542364598,83.4323542364598,0,0.00696937213546415,0.0197761854758757,0.388918522712426,0.0862912244913716,0.667945205454869,0.0879452054548693
1.14,1,0.01,1.62287209235868e-05,1,-0.980096396266191,-1,0.00448649589763278,-0.0022116440267369,5604.81673751745,56.0481673751745,0,0.00568056717392347,0.0197761847939791,0.442368601957263,0.0948644793063394,0.6654354686597,0.0854354686596998
1.15,1,0.01,1.14578608249226e-05,1,-0.980869362655817,-1,0.00337618738836669,-0.00205106291722354,3556.06694196934,35.5606694196934,0,0.00448649589763278,0.0197761842093692,0.457852272505985,0.0984748465182881,0.664311263936537,0.0843112639365366
1.16,1,0.01,8.57795624001322e-06,1,-0.981612589265424,-1,0.00234727974236656,-0.00189535146135383,2069.65741570415,20.6965741570415,0,0.00337618738836669,0.0197761837033107,0.437443315322221,0.100021792855874,0.660305723395889,0.0803057233958892
1.17,1,0.01,4.74057916354226e-06,1,-0.982327199078785,-1,0.00139725673194728,-0.00174499484445148,1052.8601731819,10.528601731819,0,0.00234727974236656,0.0197761832681927,0.409067767733126,0.0962436498896104,0.662995939950894,0.0829959399508939
1.18,1,0.01,2.43162038801205e-06,1,-0.983014274296711,-1,0.000523362052989588,-0.00160023252818924,422.553550864839,4.22553550864839,0,0.00139725673194728,0.0197761828967563,0.404089557875134,0.0775687097980726,0.665111388995947,0.0851113889959473
1.19,1,0.01,2.97849837678439e-07,1,-0.98367485769368,-1,-0.000277277573158023,-0.00146121059267388,104.770712049627,1.04770712049627,0,0.000523362052989588,0.0197761825820274,0.450844934657047,0.0773760395753682,0.664886947739224,0.0848869477392244
1.2,1,0.01,-1.63535312308959e-06,1,-0.984309953939089,-1,-0.00100760559192181,-0.0013279320144702,34.4232119988715,0.344232119988715,0,-0.000277277573158023,0.019776182317453,0.398326099874406,0.0895770156011919,0.658121204670833,0.0781212046708328
1.21,1,0.01,-3.39866612694441e-06,1,-0.984920530883253,-1,-0.00167056399356498,-0.00120071698353547,154.777420889945,1.54777420889945,0,-0.00100760559192181,0.0197761820969366,0.431302228679421,0.0817817977630053,0.659438470101435,0.0794384701014348
1.22,1,0.01,-4.94492101658373e-06,1,-0.985507520808337,-1,-0.00226925192133915,-0.00107945249667967,416.843827575518,4.16843827575518,0,-0.00167056399356498,0.0197761819148998,0.424710649273292,0.0853141076013151,0.653173543307211,0.0731735433072112
1.23,1,0.01,-5.70692863263794e-06,0,-0.986071821644476,-1,-0.00280670891775765,-0.000948871797084635,778.822055446161,7.78822055446161,0,-0.00226925192133915,0.0197761817661415,0.392724976983158,0.079151498340247,0.659095969746067,0.0790959697460674
1.24,1,0.01,-7.08056960072655e-06,1,-0.98661429815143,-1,-0.00327833810738221,-0.00084162853583345,1206.11046661579,12.0611046661579,0,-0.00280670891775765,0.0197761816452988,0.455094735101617,0.0720695969427739,0.660926821900986,0.0809268219009862
1.25,1,0.01,-7.62569871771874e-06,0,-0.987135783066163,-1,-0.00369587403719155,-0.00072475855816346,1660.275563689,16.60275563689,0,-0.00327833810738221,0.0197761815525322,0.408519734700686,0.0694964669246806,0.659401557758281,0.0794015577582812
1.26,NaN,NaN,-7.62569871771874e-06,1,-0.987637078216778,-1,-0.00405455744223609,-0.000630802936961344,2125.90451941878,21.2590451941878,0.29395533993439,-0.00369587403719155,0.0197761815525322,0.469643761900776,0.0640135807874471,0.650629342544109,0.0706293425441092
1.27,1,0.02,-9.04998428848255e-06,1,-0.988118955603319,-1,-0.00436590435327453,-0.000542655447031659,2572.29212375863,25.7229212375863,0,-0.00405455744223609,0.019776181299013,0.421062555713428,0.0612060447862598,0.650351857417025,0.0703518574170255
1.28,NaN,NaN,-9.04998428848255e-06,1,-0.988582158445953,-1,-0.00463286617243708,-0.000460251489486688,2995.45290261893,29.9545290261893,0.163556911607701,-0.00436590435327453,0.019776181299013,0.443743994294734,0.0689772163613296,0.651884076467449,0.0718840764674492
1.29,NaN,NaN,-9.04998428848255e-06,0,-0.989027402201099,-1,-0.00485835905100799,-0.000367988178656533,3385.06204412009,33.8506204412009,0.565659850581417,-0.00463286617243708,0.019776181299013,0.428379395232302,0.0658723126222164,0.649801138251957,0.0698011382519574
1.3,1,0.03,-1.10515200709402e-05,1,-0.989455375546103,-1,-0.00503749478128525,-0.00029816558372374,3735.58389063526,37.3558389063526,0,-0.00485835905100799,0.0197761810240154,0.452089154448059,0.0570475850998648,0.653070856025744,0.0730708560257442
1.31,NaN,NaN,-1.10515200709402e-05,1,-0.989866741333068,-1,-0.00518154007836583,-0.000233511807703843,4026.18568244459,40.2618568244459,0.0553846218661049,-0.00503749478128525,0.0197761810240154,0.424221259825894,0.061935598681242,0.651928311236459,0.0719283112364589
1.32,NaN,NaN,-1.10515200709402e-05,0,-0.990262137512483,-1,-0.00529311444213939,-0.00015845574135051,4268.98065723568,42.6898065723568,0.181320353821467,-0.00518154007836583,0.0197761810240154,0.471006301262824,0.0526703830621439,0.647720035034475,0.0677200350344749
1.33,NaN,NaN,-1.10515200709402e-05,1,-0.990642178027299,-1,-0.0053670491983725,-0.000104993500427866,4465.33687718389,44.6533687718389,0.333072059835042,-0.00529311444213939,0.0197761810240154,0.42410112455421,0.0559619689714195,0.642160808424686,0.0621608084246856
1.34,NaN,NaN,-1.10515200709402e-05,0,-0.991007453678118,-1,-0.00541417889938806,-4.09341736020641e-05,4598.49089846031,45.9849089846031,0.459731114413855,-0.0053670491983725,0.0197761810240154,0.417512668622274,0.059911520137395,0.648720250941278,0.0687202509412777
1.35,NaN,NaN,-1.10515200709402e-05,0,-0.991358532960176,-1,-0.00542923180728971,1.71905175513135e-05,4688.60281015727,46.8860281015727,0.558325447816179,-0.00541417889938806,0.0197761810240154,0.445810633335947,0.0497075039411537,0.643734635374684,0.0637346353746839
1.36,NaN,NaN,-1.10515200709402e-05,1,-0.991695962872799,-1,-0.00541520731670676,5.448477514174e-05,4722.90489210144,47.2290489210144,0.601715237266918,-0.00542923180728971,0.0197761810240154,0.398913290838855,0.0474865346788609,0.640131569419668,0.0601315694196678
1.37,NaN,NaN,-1.10515200709402e-05,1,-0.992020269702012,-1,-0.00538254972181918,8.76870870565459e-05,4703.83126068628,47.0383126068628,0.584984321149536,-0.00541520731670676,0.0197761810240154,0.470378943167565,0.0440138105545059,0.649275002517566,0.0692750025175656
1.38,NaN,NaN,-1.10515200709402e-05,1,-0.992331959777005,-1,-0.00533332362856909,0.000117484249243236,4652.02969316725,46.5202969316725,0.533841432394559,-0.00538254972181918,0.0197761810240154,0.408770476747247,0.0458731913843042,0.638993280817111,0.0589932808171113
1.39,NaN,NaN,-1.10515200709402e-05,1,-0.992631520201128,-1,-0.0052692481803189,0.000143719591798885,4571.66457939733,45.7166457939733,0.45721147269629,-0.00533332362856909,0.0197761810240154,0.458124092536276,0.0480991827318571,0.642600962545274,0.0626009625452739
1.4,NaN,NaN,-1.10515200709402e-05,1,-0.992919419558107,-1,-0.00519211913623914,0.000166717029695284,4466.3700368112,44.663700368112,0.365029110885711,-0.0052692481803189,0.0197761810240154,0.479159181564419,0.04670407021411,0.641348287138012,0.0613482871380125
1.41,NaN,NaN,-1.10515200709402e-05,1,-0.993196108594166,-1,-0.00510356850225526,0.000186587081497177,4340.07804032092,43.4007804032092,0.26847010362801,-0.00519211913623914,0.0197761810240154,0.465885658228968,0.0423088147880807,0.643564091247412,0.0635640912474125
1.42,NaN,NaN,-1.10515200709402e-05,1,-0.993462020876723,-1,-0.00500517139300442,0.000203781110937392,4196.43568447004,41.9643568447004,0.178639239904809,-0.00510356850225526,0.0197761810240154,0.411161007552842,0.0358735167395485,0.635206423838401,0.0552064238384007
1.43,NaN,NaN,-1.10515200709402e-05,1,-0.993717573430341,-1,-0.00489827566614272,0.000218290275281284,4039.00745523181,40.3900745523181,0.106303116549202,-0.00500517139300442,0.0197761810240154,0.454077952084727,0.0325458207155399,0.634302126888514,0.054302126888514
1.44,NaN,NaN,-1.10515200709402e-05,0,-0.993963167350583,-1,-0.00478423225283593,0.000245333489213873,3870.84816458476,38.7084816458476,0.0611753195519194,-0.00489827566614272,0.0197761810240154,0.430619545459053,0.0370536473142159,0.632674249658657,0.052674249658657
1.45,NaN,NaN,-1.10515200709402e-05,1,-0.994199188396432,-1,-0.00465678127597616,0.000253426803864883,3696.92028148776,36.9692028148776,0.0544882586928315,-0.00478423225283593,0.0197761810240154,0.416420364189267,0.0317389375758397,0.636199019777112,0.0561990197771118
1.46,NaN,NaN,-1.10515200709402e-05,1,-0.994426007561915,-1,-0.00452541109276774,0.000259490331784374,3504.45369201589,35.0445369201589,0.091553192894197,-0.00465678127597616,0.0197761810240154,0.453298453988706,0.0324633277449894,0.633823709897663,0.0538237098976632
1.47,NaN,NaN,-1.10515200709402e-05,1,-0.994643981627574,-1,-0.00439114051578279,0.000263650621354235,3311.17360992504,33.1117360992504,0.183427996493161,-0.00452541109276774,0.0197761810240154,0.402339325702223,0.0299677236264811,0.633010190758959,0.0530101907589588
1.48,NaN,NaN,-1.10515200709402e-05,1,-0.994853453692379,-1,-0.00425492406458989,0.000266163246858614,3119.04770644425,31.1904770644425,0.333887865937432,-0.00439114051578279,0.0197761810240154,0.471980715748338,0.0276027415149767,0.628262348012075,0.0482623480120748
1.49,NaN,NaN,-1.10515200709402e-05,1,-0.99505475368673,-1,-0.00411758751709599,0.000266942253179361,2929.80602954957,29.2980602954957,0.545177695093929,-0.00425492406458989,0.0197761810240154,0.489068262023035,0.0219452454128874,0.633183141920224,0.0531831419202244
1.5,1,0.2,-1.03933043609893e-05,1,-0.99524819886711,-1,-0.00397999880298922,0.000266400113278659,2744.80476492422,27.4480476492422,0,-0.00411758751709599,0.0197761808194948,0.454605582639702,0.0241661658629499,0.627649073944215,0.0476490739442153
1.51,NaN,NaN,-1.03933043609893e-05,1,-0.995434094292994,-1,-0.0038428187475469,0.000264370846626483,2565.3683659543,25.653683659543,0.0303356141365181,-0.00397999880298922,0.0197761808194948,0.471468059290649,0.020286005112895,0.634466819189688,0.0544668191896878
1.52,NaN,NaN,-1.03933043609893e-05,1,-0.995612733286583,-1,-0.00370679050548611,0.000261409127015891,2392.34431928815,23.9234431928815,0.121089440275193,-0.0038428187475469,0.0197761808194948,0.463344186260862,0.0185964204203841,0.624502039666248,0.044502039666248
1.53,NaN,NaN,-1.03933043609893e-05,0,-0.995784397875914,-1,-0.00357237915147268,0.000272232186325553,2226.63997524518,22.2663997524518,0.2708439266067,-0.00370679050548611,0.0197761808194948,0.473723585524477,0.0178934571501374,0.624784178990319,0.0447841789903188
1.54,1,0.04,-8.95469347454948e-06,1,-0.9959493592219,-1,-0.00343269067915843,0.000265638907587668,2070.13516885694,20.7013516885694,0,-0.00357237915147268,0.0197761807006888,0.429449109994616,0.0148473075953411,0.630222328135254,0.0502223281352545
1.55,NaN,NaN,-8.95469347454948e-06,1,-0.996107878029829,-1,-0.00329643853468544,0.000258406594867738,1911.80007371991,19.1180007371991,0.0314945244458328,-0.00343269067915843,0.0197761807006888,0.430725148340497,0.0122344665749037,0.626029252854069,0.0460292528540686
1.56,NaN,NaN,-8.95469347454948e-06,0,-0.996260204945832,-1,-0.00316393879871688,0.000265440773793073,1763.35342556126,17.6335342556126,0.122958840232143,-0.00329643853468544,0.0197761807006888,0.468994344247152,0.009824864558469,0.625843845553573,0.0458438455535735
1.57,NaN,NaN,-8.95469347454948e-06,1,-0.996406580938843,-1,-0.00302805447302163,0.000255678964881006,1626.01593689471,16.2601593689471,0.267884620715411,-0.00316393879871688,0.0197761807006888,0.43380519943881,0.00979794308445115,0.62011108443919,0.0401110844391903
1.58,1,0.04,-7.19460442228247e-06,0,-0.996547237668526,-1,-0.0028971869361081,0.000260319667078899,1489.48908546725,14.8948908546725,0,-0.00302805447302163,0.0197761805814864,0.473840105015724,0.00643428144619336,0.61965255036752,0.0396525503675196
1.59,NaN,NaN,-7.19460442228247e-06,1,-0.996682397839651,-1,-0.00276412991563254,0.000248311273340862,1364.8269695255,13.648269695255,0.027272140340631,-0.0028971869361081,0.0197761805814864,0.426792358735747,0.00549164059557087,0.623779059164498,0.0437790591644981
1.6,NaN,NaN,-7.19460442228247e-06,1,-0.996812275543394,-1,-0.00263721014904648,0.000236161023580784,1242.33864183454,12.4233864183454,0.112063298615995,-0.00276412991563254,0.0197761805814864,0.433752845613251,0.00337722261921104,0.624220210282352,0.0442202102823525
1.61,1,0.03,-6.14873256865876e-06,1,-0.996937076585993,-1,-0.00251649242710704,0.000223994579953881,1130.81298806403,11.3081298806403,0,-0.00263721014904648,0.0197761805198257,0.460059772852465,0.00160375644808444,0.622573434744474,0.0425734347444746
1.62,NaN,NaN,-6.14873256865876e-06,0,-0.997056998805221,-1,-0.002401978644703,0.000226698558903876,1029.55898030812,10.2955898030812,0.0237415766561014,-0.00251649242710704,0.0197761805198257,0.436315575852004,0.000385966770994593,0.618502942526758,0.0385029425267579
1.63,NaN,NaN,-6.14873256865876e-06,1,-0.997172232375079,-1,-0.00228622738660635,0.000213234301718839,938.881887119421,9.38881887119421,0.0892055632903889,-0.002401978644703,0.0197761805198257,0.479786398715432,0.00204909302836096,0.617940806718614,0.0379408067186138
1.64,1,0.03,-5.32037335807705e-06,0,-0.997282960099142,-1,-0.00217732400836033,0.000214719941679438,850.405338683108,8.50405338683108,0,-0.00228622738660635,0.0197761804699696,0.47842759525033,0.00421320476229198,0.622002981290896,0.0420029812908959
1.65,NaN,NaN,-5.32037335807705e-06,0,-0.997389357692946,-1,-0.00206778671351225,0.000214967983861516,772.050688795069,7.72050688795069,0.0189512142524487,-0.00217732400836033,0.0197761804699696,0.476731491627077,0.00663788015726687,0.619650342652202,0.0396503426522022
1.66,NaN,NaN,-5.32037335807705e-06,1,-0.997491594055806,-1,-0.00195823493486798,0.000199279384763181,696.988170613487,6.96988170613487,0.0763165905242328,-0.00206778671351225,0.0197761804699696,0.451304199237237,0.00732006064813962,0.620096756326118,0.0400967563261176
1.67,1,0.03,-4.8067454508209e-06,1,-0.997589831532442,-1,-0.00185663700755152,0.00018400702344912,624.846136342727,6.24846136342727,0,-0.00195823493486798,0.0197761804266002,0.388234102946919,0.0100595747790872,0.622429270369214,0.0424292703692141
1.68,NaN,NaN,-4.8067454508209e-06,0,-0.997684226164781,-1,-0.00176277685881941,0.000184124623725215,561.424933971993,5.61424933971993,0.0169690525909284,-0.00185663700755152,0.0197761804266002,0.428662962921776,0.0121435175673788,0.623204732226939,0.0432047322269389
1.69,NaN,NaN,-4.8067454508209e-06,1,-0.997774927934279,-1,-0.00166895177009798,0.000168317452650538,506.578515429123,5.06578515429123,0.0619857300792316,-0.00176277685881941,0.0197761804266002,0.398755628686073,0.0133770063718485,0.626327436652262,0.0463274366522618
1.7,1,0.03,-4.35629200295776e-06,1,-0.997862080995116,-1,-0.00158312409200262,0.00015319056720238,453.795654356455,4.53795654356455,0,-0.00166895177009798,0.0197761803924822,0.458496134565015,0.0154494179823387,0.624707149759255,0.0447071497592549
1.71,NaN,NaN,-4.35629200295776e-06,1,-0.997945823898577,-1,-0.00150494568430942,0.000138660992619396,408.024766760159,4.08024766760158,0.0121691150527423,-0.00158312409200262,0.0197761803924822,0.383078496692122,0.0173261273665529,0.627045727976659,0.0470457279766587
1.72,NaN,NaN,-4.35629200295776e-06,1,-0.998026289808958,-1,-0.00143411024231542,0.000124681301963836,368.418713916312,3.68418713916312,0.0444736183490642,-0.00150494568430942,0.0197761803924822,0.472246854681949,0.0174304146231023,0.6320612967063,0.0520612967062999
1.73,1,0.03,-3.75583525649199e-06,1,-0.998103606711293,-1,-0.00137033548109118,0.000111474001476654,334.246144509773,3.34246144509773,0,-0.00143411024231542,0.0197761803696667,0.390540443698219,0.0211006209066403,0.628572039271387,0.0485720392713871
