Time,Event,EventTime,U,Beta,G1_1,G1_2,X1_1,X1_2,XX1,SS,gg1,z1,G11,G22,rho,delta
8.25,NaN,NaN,-1.2295207431895e-06,1,-0.999999999999991,-1,-0.000495081870860322,-2.3889822549021e-05,0.222415053729458,11.1207526864729,0.0566912189604506,-0.000505966980363259,0.103545074543395,0.0181674201789131,0.598817195330911,0.0188171953309109
8.26,NaN,NaN,-1.2295207431895e-06,1,-0.999999999999991,-1,-0.000494851954537493,-2.79272707997377e-05,0.212807389369233,10.6403694684616,0.0967361762911541,-0.000495081870860322,0.106783324829798,0.0192782176898057,0.597153364468212,0.017153364468212
8.27,NaN,NaN,-1.2295207431895e-06,1,-0.999999999999992,-1,-0.000507523702187697,-3.44636317684891e-05,0.212345507149544,10.6172753574772,0.0992101035890792,-0.000494851954537493,0.108454798198751,0.0188247630507868,0.598775416279492,0.0187754162794922
8.28,NaN,NaN,-1.2295207431895e-06,1,-0.999999999999992,-1,-0.0005045588530762,-3.53402207756532e-05,0.222974997641572,11.1487498820786,0.0556776703771127,-0.000507523702187697,0.112828088772159,0.0203068351787395,0.597166623570782,0.0171666235707823
8.29,NaN,NaN,-1.2295207431895e-06,1,-0.999999999999992,-1,-0.00050667466818731,-3.73416363868326e-05,0.220307224422654,11.0153612211327,0.0655868868290678,-0.0005045588530762,0.107135696489811,0.0177205932343791,0.598037045656897,0.0180370456568974
8.3,NaN,NaN,-1.2295207431895e-06,1,-0.999999999999993,-1,-0.000524784683401049,-4.30371325906712e-05,0.222037965434941,11.101898271747,0.0594284915846936,-0.00050667466818731,0.108251824618418,0.0201472338150008,0.599705602105381,0.0197056021053809
8.31,NaN,NaN,-1.2295207431895e-06,1,-0.999999999999993,-1,-0.000528035400955102,-4.35928551483598e-05,0.237902046593667,11.8951023296834,0.0175750462242817,-0.000524784683401049,0.105646763190426,0.0193797339235594,0.600742890286421,0.0207428902864211
8.32,NaN,NaN,-1.2295207431895e-06,1,-0.999999999999993,-1,-0.00053056921374083,-4.38128139258856e-05,0.24083911097469,12.0419555487345,0.0128375784727748,-0.000528035400955102,0.0966709687632278,0.022046492846001,0.598980301434913,0.0189803014349131
8.33,NaN,NaN,-1.2295207431895e-06,1,-0.999999999999993,-1,-0.000551739809800861,-4.85678486572883e-05,0.243155296044338,12.1577648022169,0.00971112471786869,-0.00053056921374083,0.101790622368034,0.0186450778267292,0.598967818151228,0.0189678181512278
8.34,NaN,NaN,-1.2295207431895e-06,1,-0.999999999999994,-1,-0.000560064731932196,-4.90244075220917e-05,0.262737316351287,13.1368658175643,0.0057002979913102,-0.000551739809800861,0.103635916243648,0.0221654487438665,0.598127874582568,0.0181278745825683
8.35,NaN,NaN,-1.2295207431895e-06,1,-0.999999999999994,-1,-0.000561559349348481,-4.78062879582257e-05,0.27074524722171,13.5372623610855,0.014360668238487,-0.000560064731932196,0.0970009231213315,0.0197891075368483,0.600822200011071,0.0208222000110712
