Time,Event,EventTime,H1,H2,U,Beta,G1_1,G1_2,G1_3,X1_1,X1_2,X1_3,XX1,SS,gg1
3.11,NaN,NaN,1,0,1.65370909773287e-06,1,1,1,1,0.00140372071371687,0.00754626097714445,0.00783824776877087,26618.4621790247,59152.1381756104,12757.7231008297
3.12,NaN,NaN,1,0,1.65370909773287e-06,0,1,1,1,0.00145088337695493,0.00771267095262867,0.00814443430299711,29504.5419271532,65565.6487270071,15849.0504631588
3.13,NaN,NaN,1,0,1.65370909773287e-06,1,1,1,1,0.00133291734165132,0.00776460280003154,0.00833425338229658,31371.383729068,69714.1860645955,17966.578572685
3.14,NaN,NaN,1,0,1.65370909773287e-06,1,1,1,1,0.00116262693705132,0.00773743024002596,0.00844437878828002,31928.6028148515,70952.4506996701,18645.2484321349
3.15,NaN,NaN,1,0,1.65370909773287e-06,1,1,1,1,0.000985331147456832,0.00766708471383027,0.0085101091021608,31756.8733487036,70570.8296637858,18532.5095708986
3.16,NaN,NaN,1,0,1.65370909773287e-06,1,1,1,1,0.000826925980546748,0.00757899997058862,0.00855603800008601,31259.4565511682,69465.4590025959,18086.4663761779
3.17,NaN,NaN,1,0,1.65370909773287e-06,1,1,1,1,0.000702247144623386,0.00749252996987297,0.00860069692851711,30695.9914933752,68213.3144297227,17593.983202175
3.18,NaN,NaN,1,0,1.65370909773287e-06,1,1,1,1,0.00062490147266422,0.00742853646307431,0.00866426354262322,30239.155347925,67198.1229953889,17233.3032194776
3.19,NaN,NaN,1,0,1.65370909773287e-06,1,1,1,1,0.000615012146048147,0.00741683166668338,0.00877606636791914,30063.1317324837,66806.9594055194,17176.4829560269
3.2,NaN,NaN,1,0,1.65370909773287e-06,1,1,1,1,0.000699843434755573,0.00749799407681433,0.00897645309728402,30426.0416325845,67613.4258501878,17686.1131215852
3.21,NaN,NaN,1,0,1.65370909773287e-06,1,1,1,1,0.000893482338190453,0.00770433202026723,0.00929783386994425,31708.2603676452,70462.8008169893,19183.0491535506
3.22,NaN,NaN,1,0,1.65370909773287e-06,1,1,1,1,0.00115429788172683,0.00801469466879064,0.00971960053917984,34267.0514426142,76149.0032058093,22145.2222360572
3.23,NaN,NaN,1,0,1.65370909773287e-06,1,1,1,1,0.00137609713574551,0.00833488113882731,0.0101485757263791,37973.0543798202,84384.5652884893,26587.3980095157
3.24,NaN,NaN,1,0,1.65370909773287e-06,0,1,1,1,0.00150813822666439,0.00856096306228933,0.0104821118896904,41836.2900177067,92969.5333726816,31422.2415595441
3.25,NaN,NaN,1,0,1.65370909773287e-06,1,1,1,1,0.00144253265708171,0.00865695109737514,0.0106841594939885,44744.2211084852,99431.6024633003,35204.687445975
3.26,NaN,NaN,1,0,1.65370909773287e-06,1,1,1,1,0.00128788215840876,0.00864736423617527,0.0107809328087035,45862.7997168375,101917.332704083,36710.3836434733
3.27,NaN,NaN,1,0,1.65370909773287e-06,0,1,1,1,0.00114743957340507,0.00857426291133628,0.0108140788327487,45744.995460482,101655.545467738,36628.3029520546
3.28,NaN,NaN,1,0,1.65370909773287e-06,1,1,1,1,0.000961284663006542,0.00847136571815926,0.0108154246182591,45126.7407422419,100281.646093871,35928.9861946573
3.29,NaN,NaN,1,0,1.65370909773287e-06,1,1,1,1,0.000804022580481925,0.00835960930884007,0.0108063637660627,44104.4618003506,98009.9151118902,34728.2439051778
3.3,NaN,NaN,1,0,1.65370909773287e-06,1,1,1,1,0.000688366737303918,0.00825817205647522,0.0108052071007615,43118.4114992474,95818.6922205498,33601.3793363652
3.31,NaN,NaN,1,0,1.65370909773287e-06,1,1,1,1,0.000630004529998139,0.00819148826014933,0.0108357088099642,42359.6312047524,94132.5137883387,32775.4681289967
3.32,NaN,NaN,1,0,1.65370909773287e-06,1,1,1,1,0.000654092687324604,0.00819625852636279,0.0109341260421942,42067.1778420626,93482.6174268059,32530.2413692614
3.33,NaN,NaN,1,0,1.65370909773287e-06,1,1,1,1,0.000789061280867987,0.00831700265888943,0.0111448318841591,42619.4758170668,94709.9462601484,33322.0902862564
3.34,NaN,NaN,1,0,1.65370909773287e-06,1,1,1,1,0.00103168712570033,0.00857165032798808,0.0114860067049738,44514.1318647157,98920.2930327015,35795.252325414
3.35,NaN,NaN,1,0,1.65370909773287e-06,1,1,1,1,0.00130402581979241,0.00890227562873464,0.0119004825487637,48012.2932403796,106693.984978621,40387.2319778307
3.36,NaN,NaN,1,0,1.65370909773287e-06,1,1,1,1,0.00148301656145178,0.00919039115825874,0.0122709921384692,52482.8478706763,116628.550823725,46417.3132737865
3.37,NaN,NaN,1,0,1.65370909773287e-06,1,1,1,1,0.00150218771691213,0.00935037276678066,0.0125132011044407,56385.6601602106,125301.46702269,51831.0643129296
3.38,NaN,NaN,1,0,1.65370909773287e-06,1,1,1,1,0.00138974874475734,0.00937898909453221,0.0126246565267982,58497.3435842181,129994.096853818,54829.5438135078
3.39,NaN,NaN,1,0,1.65370909773287e-06,1,1,1,1,0.0012127047088661,0.00931798430370378,0.0126470875427695,58797.4827244058,130661.072720902,55307.1931376607
3.4,NaN,NaN,1,0,1.65370909773287e-06,0,1,1,1,0.00106877430071886,0.00920878144052479,0.0126212866516986,57963.3453082557,128807.434018346,54214.504907307
3.41,NaN,NaN,1,0,1.65370909773287e-06,1,1,1,1,0.000889868391775734,0.00908064559892055,0.0125745371603549,56797.4668622737,126216.593027275,52692.8101552355
3.42,NaN,NaN,1,0,1.65370909773287e-06,1,1,1,1,0.000746272673723756,0.00895225120589635,0.0125259739049098,55333.4150295101,122963.144510022,50780.7811945908
3.43,NaN,NaN,1,0,1.65370909773287e-06,1,1,1,1,0.000650903239921444,0.00884415751287993,0.0124953420998819,54015.6749289208,120034.83317538,49095.239522029
3.44,NaN,NaN,1,0,1.65370909773287e-06,1,1,1,1,0.000623833704868441,0.00878637339373109,0.0125120509152926,53067.5453855185,117927.878634486,47922.4703263673
3.45,NaN,NaN,1,0,1.65370909773287e-06,1,1,1,1,0.000695961273924952,0.00882334098803371,0.0126202056610925,52822.0446535889,117382.32145242,47690.3881534941
3.46,NaN,NaN,1,0,1.65370909773287e-06,1,1,1,1,0.000891227269898516,0.0089981451590391,0.0128628962518771,53800.9564581855,119557.68101819,49090.84915296
3.47,NaN,NaN,1,0,1.65370909773287e-06,0,1,1,1,0.00122135296311663,0.00930126949542392,0.0132310780078161,56557.9586084188,125684.352463153,52917.8071526138
3.48,NaN,NaN,1,0,1.65370909773287e-06,1,1,1,1,0.00147372598223981,0.0096351566362159,0.0136271311853191,61210.2759818475,136022.835515217,59475.3762419834
3.49,1,0.53,1,0,4.14684809408609e-07,1,1,1,1,0.0015842072838061,0.00987359253795142,0.0139275873459388,66076.7206923378,146837.157094084,0
3.5,NaN,NaN,1,0,4.14684809408609e-07,1,1,1,1,0.00152939891647434,0.00996481881987474,0.0140818256562552,69483.3532469953,154407.45165999,98.5854068137294
3.51,NaN,NaN,1,0,4.14684809408609e-07,1,1,1,1,0.00136816224783293,0.00993553816627298,0.0141169556791994,70627.3200276025,156949.600061339,168.388764801247
3.52,NaN,NaN,1,0,4.14684809408609e-07,1,1,1,1,0.00116916870266272,0.00983434259798472,0.0140811780955555,70010.563306104,155579.02956912,140.628533296672
3.53,NaN,NaN,1,0,4.14684809408609e-07,0,1,1,1,0.0010203028093618,0.00969843365489249,0.0140108268603009,68481.3202691139,152180.711709142,119.161350493216
3.54,NaN,NaN,1,0,4.14684809408609e-07,1,1,1,1,0.000846414117026126,0.00955289051566471,0.013928907338407,66817.0342042643,148482.298231698,145.918013257575
3.55,NaN,NaN,1,0,4.14684809408609e-07,1,1,1,1,0.000714816613053755,0.0094155794528469,0.0138537274661327,64975.6174094538,144390.260909897,265.305299964593
3.56,NaN,NaN,1,0,4.14684809408609e-07,1,1,1,1,0.000640501468502887,0.0093104375777779,0.0138084449783257,63408.6718485515,140908.159663448,425.563150057378
3.57,NaN,NaN,1,0,4.14684809408609e-07,1,1,1,1,0.000649618199152152,0.00927521886766802,0.0138302793901111,62395.8250408571,138657.388979682,554.300860951094
3.58,NaN,NaN,1,0,4.14684809408609e-07,1,1,1,1,0.000777103393983536,0.00936119925781181,0.0139702735165067,62398.7730390211,138663.940086714,550.678502082312
3.59,NaN,NaN,1,0,4.14684809408609e-07,1,1,1,1,0.00103191116198255,0.00959997778780172,0.0142601997456209,64083.2535095677,142407.230021261,362.576252684699
3.6,NaN,NaN,1,0,4.14684809408609e-07,1,1,1,1,0.00133990252834134,0.00994122639339561,0.0146504496539823,67915.2446272166,150922.765838259,194.887598938024
3.61,NaN,NaN,1,0,4.14684809408609e-07,1,1,1,1,0.00155950734648646,0.0102523784857559,0.0150097322706899,73242.0232100616,162760.051577915,465.84317890701
3.62,NaN,NaN,1,0,4.14684809408609e-07,1,1,1,1,0.0016009450550444,0.0104252713129163,0.0152313362497171,78052.1370099363,173449.193355414,1134.61769082411
3.63,NaN,NaN,1,0,4.14684809408609e-07,1,1,1,1,0.00148826738801918,0.0104487945332867,0.0153051045537773,80568.1384112613,179040.307580581,1619.44293722236
3.64,NaN,NaN,1,0,4.14684809408609e-07,1,1,1,1,0.00129811334038912,0.0103698978991306,0.0152780500225896,80656.6563912898,179237.014202866,1648.63986373233
3.65,NaN,NaN,1,0,4.14684809408609e-07,1,1,1,1,0.0010926429973502,0.0102364826945154,0.015197410830827,79221.9225736682,176048.716830374,1408.80781269445
3.66,NaN,NaN,1,0,4.14684809408609e-07,1,1,1,1,0.000905369640768995,0.0100800791526307,0.0150937291321426,77132.9984827961,171406.663295102,1130.74168201287
3.67,NaN,NaN,1,0,4.14684809408609e-07,1,1,1,1,0.000752658614354715,0.00992154885980088,0.0149868639855818,74907.9855090448,166462.1900201,922.888841139799
3.68,NaN,NaN,1,0,4.14684809408609e-07,1,1,1,1,0.000647072273082195,0.00978098114228221,0.0148960462487318,72840.3153990975,161867.36755355,806.143966775302
3.69,NaN,NaN,1,0,4.14684809408609e-07,1,1,1,1,0.000608435155971336,0.00968795456554825,0.0148502090430074,71181.5682039369,158181.262675415,760.194314375982
3.7,NaN,NaN,1,0,4.14684809408609e-07,1,1,1,1,0.000670601840183932,0.00968964403221293,0.0148961418513381,70306.3804401355,156236.400978079,743.928067255943
3.71,NaN,NaN,1,0,4.14684809408609e-07,1,1,1,1,0.000867713307993336,0.00983968242974569,0.0150874302126599,70842.2207217394,157427.157159421,728.953298303697
3.72,NaN,NaN,1,0,4.14684809408609e-07,1,1,1,1,0.00117938979727941,0.0101432579335008,0.015429691927982,73551.1974604506,163447.105467668,826.727072760367
3.73,NaN,NaN,1,0,4.14684809408609e-07,1,1,1,1,0.00148532554681095,0.0105010984811177,0.0158246933402783,78568.2551572725,174596.122571717,1399.41689552602
3.74,NaN,NaN,1,0,4.14684809408609e-07,1,1,1,1,0.00164075828344957,0.0107658768363798,0.0161266229273332,84406.7591980108,187570.575995579,2592.39884124501
3.75,NaN,NaN,1,0,4.14684809408609e-07,1,1,1,1,0.00160519799007529,0.0108668218487267,0.0162661106784968,88608.0292441421,196906.731653649,3745.50983549924
3.76,NaN,NaN,1,0,4.14684809408609e-07,1,1,1,1,0.00144203782520139,0.0108300142988672,0.0162698519584628,89945.7616329864,199879.470295525,4161.01714278918
3.77,NaN,NaN,1,0,4.14684809408609e-07,1,1,1,1,0.00123144076544292,0.0107113793625428,0.016193455496249,88991.9714012173,197759.93644715,3895.45866203294
3.78,NaN,NaN,1,0,4.14684809408609e-07,1,1,1,1,0.00102428899599971,0.0105535351452382,0.0160786427244509,86853.3443482898,193007.431885088,3345.9237241329
3.79,NaN,NaN,1,0,4.14684809408609e-07,1,1,1,1,0.000845012725739432,0.0103826131965007,0.0159504777592211,84313.8768440103,187364.170764467,2787.06255169613
3.8,NaN,NaN,1,0,4.14684809408609e-07,1,1,1,1,0.00070656700414471,0.0102179163775369,0.015827274155416,81796.120895254,181769.157545009,2328.07130624117
