Time,Event,EventTime,H1,H2,U,Beta,G1_1,G1_2,G1_3,X1_1,X1_2,X1_3,XX1,SS,gg1,z1
2.19,NaN,NaN,1,0,3.74669512301065e-05,1,1,1,1,0.000871800083653593,-0.018734868507025,-0.0546326182783072,715601.067880897,1590224.59529088,150116.072794002,0.000836828910321988
2.2,NaN,NaN,1,0,3.74669512301065e-05,1,1,1,1,0.0009710831753057,-0.0179901461267996,-0.0531339611573527,676369.669493143,1503043.70998476,178641.961805924,0.000871800083653593
2.21,NaN,NaN,1,0,3.74669512301065e-05,1,1,1,1,0.00112004300660135,-0.0171924357038377,-0.0515924522139027,636081.087598473,1413513.52799661,211589.13532786,0.0009710831753057
2.22,NaN,NaN,1,0,3.74669512301065e-05,1,1,1,1,0.00127264082923245,-0.0163783241702724,-0.0500442497319904,595167.882755848,1322595.295013,249247.604285729,0.00112004300660135
2.23,NaN,NaN,1,0,3.74669512301065e-05,1,1,1,1,0.00137121202907151,-0.0156050892929874,-0.0485459870410189,555335.440352167,1234078.75633815,290397.571814656,0.00127264082923245
2.24,NaN,NaN,1,0,3.74669512301065e-05,1,1,1,1,0.00138442134359048,-0.0149147542994447,-0.0471390556153094,518733.100618642,1152740.22359698,332443.507407537,0.00137121202907151
2.25,NaN,NaN,1,0,3.74669512301065e-05,1,1,1,1,0.00132152515735109,-0.0143145031088132,-0.0458302899513215,486549.525762234,1081221.16836052,372988.028131004,0.00138442134359048
2.26,NaN,NaN,1,0,3.74669512301065e-05,0,1,1,1,0.00121394674300422,-0.0137871755963387,-0.0446025934241653,458558.396389814,1019018.65864403,411161.041906269,0.00132152515735109
2.27,1,0.18,1,0,1.98519805740804e-05,1,1,1,1,0.00109285047970193,-0.0133094928207428,-0.0434330962483724,433768.079675607,963929.065945794,0,0.00121394674300422
2.28,NaN,NaN,1,0,1.98519805740804e-05,1,1,1,1,0.000980517673704644,-0.0128608864164212,-0.0423018174732756,411151.829640853,913670.732535228,683.541243908724,0.00109285047970193
2.29,NaN,NaN,1,0,1.98519805740804e-05,1,1,1,1,0.000892165616024443,-0.012423534655113,-0.0411915443977799,389922.816243121,866495.147206935,2634.38779728256,0.000980517673704644
2.3,NaN,NaN,1,0,1.98519805740804e-05,1,1,1,1,0.000840829575543591,-0.0119789412686915,-0.0400843053634828,369488.478881438,821085.508625418,5802.08703274734,0.000892165616024443
2.31,NaN,NaN,1,0,1.98519805740804e-05,1,1,1,1,0.000840970214190146,-0.0115048164095563,-0.0389581839494646,349315.122043497,776255.826763327,10266.6760698802,0.000840829575543591
2.32,NaN,NaN,1,0,1.98519805740804e-05,1,1,1,1,0.000906634311706382,-0.0109767001573054,-0.0377888899149023,328834.370007221,730743.044460491,16276.9747281341,0.000840970214190146
2.33,NaN,NaN,1,0,1.98519805740804e-05,1,1,1,1,0.00103908703107406,-0.0103804726889,-0.0365622133473324,307514.911713634,683366.470474742,24285.9466607592,0.000906634311706382
2.34,NaN,NaN,1,0,1.98519805740804e-05,1,1,1,1,0.00120836630070768,-0.00973331212780849,-0.0352949318862532,285227.061911692,633837.915359316,34825.7194097038,0.00103908703107406
2.35,NaN,NaN,1,0,1.98519805740804e-05,1,1,1,1,0.00135392935076785,-0.0090890385397367,-0.0340401670966683,262719.822373061,583821.82749569,48042.6638638558,0.00120836630070768
2.36,NaN,NaN,1,0,1.98519805740804e-05,1,1,1,1,0.00142058382388647,-0.0085079031976948,-0.0328573317782411,241512.378520972,536694.174491049,63167.9990415739,0.00135392935076785
2.37,NaN,NaN,1,0,1.98519805740804e-05,1,1,1,1,0.00139485566658619,-0.00801890667086655,-0.0317747401766667,222932.001109255,495404.446909456,78752.2538854271,0.00142058382388647
2.38,NaN,NaN,1,0,1.98519805740804e-05,1,1,1,1,0.00130181782223528,-0.00761470944952145,-0.0307847686598589,207304.860061269,460677.46680282,93662.228812578,0.00139485566658619
2.39,NaN,NaN,1,0,1.98519805740804e-05,1,1,1,1,0.00117774854634316,-0.00727152294929286,-0.0298637867379895,194109.507499269,431354.461109487,107638.098471146,0.00130181782223528
2.4,NaN,NaN,1,0,1.98519805740804e-05,1,1,1,1,0.00105168247158089,-0.00696553611603617,-0.0289884406109412,182584.51176667,405743.35948149,121006.220427602,0.00117774854634316
2.41,NaN,NaN,1,0,1.98519805740804e-05,0,1,1,1,0.000942712645029457,-0.00667718058005479,-0.0281397308565819,172099.148210057,382442.551577904,134235.742082933,0.00105168247158089
2.42,NaN,NaN,1,0,1.98519805740804e-05,1,1,1,1,0.000864606013106214,-0.00638856186101791,-0.0273003008230342,162204.423291511,360454.273981135,147768.431850208,0.000942712645029457
2.43,1,0.16,1,0,1.1038255185137e-05,1,1,1,1,0.000831178052809638,-0.00607919583930125,-0.0264500851016095,152548.655893541,338997.013096758,0,0.000864606013106214
2.44,NaN,NaN,1,0,1.1038255185137e-05,0,1,1,1,0.000858655898857677,-0.00572369828623655,-0.0255639411753908,142784.16677499,317298.148388866,363.415489468988,0.000831178052809638
2.45,NaN,NaN,1,0,1.1038255185137e-05,1,1,1,1,0.000959567003937567,-0.00529749411190117,-0.0246173040561257,132537.889600417,294528.643556483,1589.95894848415,0.000858655898857677
2.46,NaN,NaN,1,0,1.1038255185137e-05,1,1,1,1,0.00112408951860321,-0.00479624741628398,-0.0236055537930348,121542.88270449,270095.294898867,4019.04084364618,0.000959567003937567
2.47,NaN,NaN,1,0,1.1038255185137e-05,1,1,1,1,0.00130337318873464,-0.00425688070341766,-0.0225649933235367,109965.632502195,244368.072227101,8057.37165268637,0.00112408951860321
2.48,NaN,NaN,1,0,1.1038255185137e-05,1,1,1,1,0.00142743709581399,-0.00374711199673771,-0.021562451487177,98610.1812188858,219133.736041968,13769.0471925992,0.00130337318873464
2.49,NaN,NaN,1,0,1.1038255185137e-05,1,1,1,1,0.00145344162108405,-0.00332100198355766,-0.0206510751207261,88513.2295899309,196696.065755402,20511.7492713112,0.00142743709581399
2.5,NaN,NaN,1,0,1.1038255185137e-05,1,1,1,1,0.00138903102578579,-0.00299007440311646,-0.0198417791262574,80223.5569391619,178274.570975915,27303.2594454769,0.00145344162108405
2.51,NaN,NaN,1,0,1.1038255185137e-05,1,1,1,1,0.00127097757561034,-0.00273479066759719,-0.0191149044253252,73602.9424365167,163562.09430337,33563.9988112693,0.00138903102578579
2.52,NaN,NaN,1,0,1.1038255185137e-05,0,1,1,1,0.00113598396883219,-0.00252820517528921,-0.0184438093387715,68180.8325383887,151512.961196419,39292.1985169671,0.00127097757561034
2.53,NaN,NaN,1,0,1.1038255185137e-05,1,1,1,1,0.00100934182737997,-0.0023475025003366,-0.0178062098783776,63504.338972976,141120.75327328,44753.7873113824,0.00113598396883219
2.54,NaN,NaN,1,0,1.1038255185137e-05,0,1,1,1,0.000907264668641027,-0.00217403167451592,-0.0171840286605478,59250.2865759029,131667.303502006,50236.9941413289,0.00100934182737997
2.55,1,0.12,1,0,7.5631533822408e-06,1,1,1,1,0.00084308823491289,-0.00198896770252863,-0.0165589351459265,55193.8252392249,122652.944976055,0,0.000907264668641027
2.56,NaN,NaN,1,0,7.5631533822408e-06,1,1,1,1,0.000832412639035699,-0.00176879606268553,-0.0159077584316375,51144.9204967031,113655.378881562,176.515522095551,0.00084308823491289
2.57,NaN,NaN,1,0,7.5631533822408e-06,1,1,1,1,0.000892988337297228,-0.00148505136168528,-0.0152021719408189,46903.9184339851,104230.9298533,774.197399163921,0.000832412639035699
2.58,NaN,NaN,1,0,7.5631533822408e-06,1,1,1,1,0.00103228006905767,-0.00111640905776511,-0.0144207238785208,42281.7009000843,93959.3353335208,2001.62983103289,0.000892988337297228
2.59,NaN,NaN,1,0,7.5631533822408e-06,1,1,1,1,0.00122341028815113,-0.000674792469924211,-0.0135748766791378,37241.6584319257,82759.2409598348,4215.44293584464,0.00103228006905767
2.6,NaN,NaN,1,0,7.5631533822408e-06,1,1,1,1,0.00139821045519357,-0.000218938185206691,-0.0127225571748528,32091.6454364139,71314.7676364754,7720.81000567267,0.00122341028815113
2.61,NaN,NaN,1,0,7.5631533822408e-06,1,1,1,1,0.00148687082778681,0.000177464991947993,-0.0119364421906289,27410.5555724737,60912.3457166082,12317.2996550186,0.00139821045519357
2.62,NaN,NaN,1,0,7.5631533822408e-06,1,1,1,1,0.00146771610637547,0.000475561367540924,-0.0112545047728342,23628.5297732386,52507.8439405303,17193.3162180584,0.00148687082778681
2.63,1,0.08,1,0,5.88287720662669e-06,1,1,1,1,0.00136833775390253,0.000682021671768537,-0.0106696408161526,20769.0086798315,46153.3526218477,0,0.00146771610637547
2.64,NaN,NaN,1,0,5.88287720662669e-06,1,1,1,1,0.00123149143655377,0.000824485612986649,-0.0101543023053191,18600.1169590946,41333.5932424325,156.381470783381,0.00136833775390253
