Time,Event,EventTime,H1,H2,U,Beta,G1_1,G1_2,G1_3,X1_1,X1_2,X1_3,XX1,SS
3.09,NaN,NaN,1,0,2.11753890722922e-06,1,1,1,1,-0.000178571824741936,-0.00319191196174657,-0.00939183902513722,21527.0232762158,47837.8295027018
3.1,NaN,NaN,1,0,2.11753890722922e-06,1,1,1,1,-0.000188496503492347,-0.00311842563582544,-0.00917904512846753,20593.736749674,45763.85944372
3.11,NaN,NaN,1,0,2.11753890722922e-06,0,1,1,1,-0.000151919193668208,-0.00304697345407523,-0.00897103254624107,19697.9780261984,43773.2845026631
3.12,1,0.23,1,0,8.68790657203241e-07,1,1,1,1,-0.000166958299100619,-0.00297637176582669,-0.00876770699007975,18748.6971287093,41663.7713971317
3.13,NaN,NaN,1,0,8.68790657203241e-07,1,1,1,1,-0.000179111520513394,-0.00290785859961364,-0.00856893678251294,17942.2120129508,39871.5822510017
3.14,NaN,NaN,1,0,8.68790657203241e-07,1,1,1,1,-0.000188932635962828,-0.00284131264459562,-0.00837463725711947,17167.0312741932,38148.958387096
3.15,NaN,NaN,1,0,8.68790657203241e-07,1,1,1,1,-0.00019686915792644,-0.00277662905332509,-0.00818472248976842,16422.7483059045,36494.9962353433
3.16,NaN,NaN,1,0,8.68790657203241e-07,1,1,1,1,-0.00020328272481741,-0.00271371644875601,-0.00799910590684282,15708.7759495449,34908.3909989886
3.17,NaN,NaN,1,0,8.68790657203241e-07,1,1,1,1,-0.000208465579530539,-0.00265249450153032,-0.00781770076986236,15024.3924118036,33387.5386928969
3.18,NaN,NaN,1,0,8.68790657203241e-07,1,1,1,1,-0.000212653885887055,-0.00259289196820951,-0.00764042056032067,14368.7785073703,31930.6189052673
3.19,NaN,NaN,1,0,8.68790657203241e-07,1,1,1,1,-0.000216038489760207,-0.00253484510209591,-0.00746717928398223,13741.0475530446,30535.661228988
3.2,NaN,NaN,1,0,8.68790657203241e-07,1,1,1,1,-0.000218773615226933,-0.00247829636524088,-0.00729789171019153,13140.2691384763,29200.5980855028
3.21,NaN,NaN,1,0,8.68790657203241e-07,1,1,1,1,-0.000220983891997597,-0.00242319338393629,-0.00713247355876213,12565.4878576528,27923.3063503395
3.22,NaN,NaN,1,0,8.68790657203241e-07,1,1,1,1,-0.000222770034338185,-0.00236948810105638,-0.00697084164460176,12015.7379333434,26701.6398518743
3.23,NaN,NaN,1,0,8.68790657203241e-07,1,1,1,1,-0.000224213430252753,-0.00231713608756332,-0.00681291398828019,11490.0545203088,25533.4544895752
3.24,NaN,NaN,1,0,8.68790657203241e-07,1,1,1,1,-0.000225379850038482,-0.00226609598271949,-0.00665860989917179,10987.4823401671,24416.6274225936
3.25,NaN,NaN,1,0,8.68790657203241e-07,0,1,1,1,-0.000181964545878106,-0.0022163290383918,-0.00650785003653131,10507.0821845202,23349.071521156
3.26,NaN,NaN,1,0,8.68790657203241e-07,1,1,1,1,-0.000191238188584255,-0.00216671699151287,-0.00636055645283317,9980.40812972788,22178.6847327286
3.27,NaN,NaN,1,0,8.68790657203241e-07,1,1,1,1,-0.000198732293444236,-0.00211854098994585,-0.00621661549484173,9554.21864296455,21231.5969843657
3.28,NaN,NaN,1,0,8.68790657203241e-07,1,1,1,1,-0.000204788339534426,-0.00207172261526426,-0.0060759613816847,9144.90562237284,20322.0124941619
3.29,NaN,NaN,1,0,8.68790657203241e-07,1,1,1,1,-0.000209682278828276,-0.00202619368908204,-0.00593852789874361,8752.16872066667,19449.2638237037
3.3,NaN,NaN,1,0,8.68790657203241e-07,1,1,1,1,-0.000213637110323152,-0.00198189442532018,-0.00580424876399961,8375.62857257818,18612.5079390626
3.31,NaN,NaN,1,0,8.68790657203241e-07,1,1,1,1,-0.000216833041292812,-0.00193877193417935,-0.00567305791838745,8014.84828633014,17810.7739696225
3.32,NaN,NaN,1,0,8.68790657203241e-07,1,1,1,1,-0.000219415698676843,-0.00189677901039852,-0.00554488975483746,7669.35071194662,17043.0015821036
3.33,NaN,NaN,1,0,8.68790657203241e-07,1,1,1,1,-0.000221502764770137,-0.00185587315131557,-0.00541967929786683,7338.63218688192,16308.0715264043
3.34,NaN,NaN,1,0,8.68790657203241e-07,1,1,1,1,-0.000223189339576657,-0.00181601576069888,-0.0052973623433049,7022.17338015472,15604.8297336771
3.35,1,0.23,1,0,3.99490183140504e-07,1,1,1,1,-0.000224552274170404,-0.00177717150276698,-0.00517787556589669,6719.44776999147,14932.1061555366
3.36,NaN,NaN,1,0,3.99490183140504e-07,1,1,1,1,-0.000225653672519087,-0.00173930777763919,-0.00506115660104196,6429.92820650474,14288.7293477883
3.37,NaN,NaN,1,0,3.99490183140504e-07,1,1,1,1,-0.000226543721335845,-0.00170239429497763,-0.00494714410572513,6153.09193491237,13673.5376331386
3.38,NaN,NaN,1,0,3.99490183140504e-07,1,1,1,1,-0.000227262976905058,-0.00166640272703823,-0.00483577780272065,5888.42438815922,13085.3875292427
3.39,NaN,NaN,1,0,3.99490183140504e-07,1,1,1,1,-0.000227844213084584,-0.00163130642595173,-0.00472699851137308,5635.42200084075,12523.1600018683
3.4,NaN,NaN,1,0,3.99490183140504e-07,1,1,1,1,-0.000228313914691148,-0.00159708019296654,-0.00462074816761725,5393.59424850505,11985.7649966779
3.41,NaN,NaN,1,0,3.99490183140504e-07,1,1,1,1,-0.000228693484317025,-0.00156370008973824,-0.00451696983539129,5162.46507678082,11472.1446150685
3.42,NaN,NaN,1,0,3.99490183140504e-07,1,1,1,1,-0.000229000217568253,-0.00153114328365183,-0.00441560771118098,4941.57385226259,10981.2752272502
3.43,NaN,NaN,1,0,3.99490183140504e-07,1,1,1,1,-0.000229248091162437,-0.00149938792069925,-0.00431660712309933,4730.47594060447,10512.1687568988
3.44,NaN,NaN,1,0,3.99490183140504e-07,1,1,1,1,-0.000229448399796885,-0.00146841302067633,-0.00421991452563455,4528.74299583743,10063.8733240832
3.45,NaN,NaN,1,0,3.99490183140504e-07,0,1,1,1,-0.000185342428492838,-0.00143819839046695,-0.00412547749098137,4335.96302765242,9635.47339478317
3.46,NaN,NaN,1,0,3.99490183140504e-07,1,1,1,1,-0.000193967882548281,-0.00140764499212228,-0.00403324469769352,4106.54120247289,9125.64711660643
3.47,NaN,NaN,1,0,3.99490183140504e-07,1,1,1,1,-0.000200938180974117,-0.0013780470484511,-0.0039431288645989,3938.88216499378,8753.07147776395
3.48,NaN,NaN,1,0,3.99490183140504e-07,1,1,1,1,-0.000206570934894423,-0.00134934089449994,-0.00385509012650508,3777.31265727968,8394.02812728817
3.49,NaN,NaN,1,0,3.99490183140504e-07,1,1,1,1,-0.000211122808399453,-0.00132147216349504,-0.0037690878013642,3621.83409569059,8048.52021264575
3.5,NaN,NaN,1,0,3.99490183140504e-07,1,1,1,1,-0.000214801213793856,-0.00129439407377233,-0.00368508073744125,3472.39372572116,7716.43050160258
3.51,NaN,NaN,1,0,3.99490183140504e-07,0,1,1,1,-0.000173505920306302,-0.00126806604269603,-0.00360302758977081,3328.89712336529,7397.54916303398
3.52,NaN,NaN,1,0,3.99490183140504e-07,1,1,1,1,-0.000184402705590676,-0.00124137300499131,-0.00352288703955211,3151.26995660045,7002.82212577878
3.53,NaN,NaN,1,0,3.99490183140504e-07,1,1,1,1,-0.000193208484953261,-0.00121559667029983,-0.00344458091485791,3026.59626689039,6725.76948197864
3.54,NaN,NaN,1,0,3.99490183140504e-07,1,1,1,1,-0.000200324505702401,-0.00119066368962378,-0.00336807771761619,2905.94283441931,6457.65074315401
3.55,NaN,NaN,1,0,3.99490183140504e-07,1,1,1,1,-0.000206075018997946,-0.00116651228794549,-0.00329334451334743,2789.42641095748,6198.72535768329
3.56,NaN,NaN,1,0,3.99490183140504e-07,0,1,1,1,-0.000166454212482169,-0.00114309010426767,-0.00322034737770719,2677.10202603911,5949.11561342025
3.57,NaN,NaN,1,0,3.99490183140504e-07,1,1,1,1,-0.000178704164084332,-0.0011192728847747,-0.0031490517535682,2532.82427157704,5628.49838128231
3.58,NaN,NaN,1,0,3.99490183140504e-07,1,1,1,1,-0.000188603447973652,-0.00109633523538322,-0.00307938568323347,2435.44686056291,5412.10413458424
3.59,1,0.24,1,0,1.3804710921445e-07,1,1,1,1,-0.000196603138478883,-0.00107419838028366,-0.00301132342576235,2340.85919793362,5201.90932874139
3.6,NaN,NaN,1,0,1.3804710921445e-07,1,1,1,1,-0.000203067752373684,-0.00105279646512177,-0.00294483741995143,2249.23000852768,4998.2889078393
3.61,NaN,NaN,1,0,1.3804710921445e-07,1,1,1,1,-0.000208291858578984,-0.00103207413100398,-0.00287989879029977,2160.66628370185,4801.48063044855
3.62,NaN,NaN,1,0,1.3804710921445e-07,1,1,1,1,-0.000212513500596336,-0.00101198455272635,-0.00281647775234342,2075.22484086461,4611.6107574769
3.63,NaN,NaN,1,0,1.3804710921445e-07,1,1,1,1,-0.000215925043283695,-0.000992487852178058,-0.00275454393674616,1992.92239921769,4428.71644270597
3.64,NaN,NaN,1,0,1.3804710921445e-07,1,1,1,1,-0.000218681938221691,-0.000973549814957551,-0.00269406664781161,1913.74414001319,4252.76475558487
3.65,NaN,NaN,1,0,1.3804710921445e-07,1,1,1,1,-0.000220909807076245,-0.000955140852047594,-0.0026350150690744,1837.65084515596,4083.66854479103
3.66,NaN,NaN,1,0,1.3804710921445e-07,1,1,1,1,-0.000222710165720561,-0.000937235159553877,-0.0025773584261976,1764.58476609214,3921.29948020476
3.67,NaN,NaN,1,0,1.3804710921445e-07,1,1,1,1,-0.000224165049943902,-0.000919810038529264,-0.00252106611543986,1694.47439398346,3765.49865329658
3.68,NaN,NaN,1,0,1.3804710921445e-07,1,1,1,1,-0.000225340753523858,-0.000902845344192633,-0.00246610780436813,1627.2382996551,3616.08511034467
3.69,NaN,NaN,1,0,1.3804710921445e-07,1,1,1,1,-0.000226290848992448,-0.000886323039739994,-0.00241245351020999,1562.78819832074,3472.86266293498
3.7,NaN,NaN,1,0,1.3804710921445e-07,0,1,1,1,-0.000182840955261708,-0.000870226834704233,-0.00236007366020252,1501.03137590392,3335.6252797865
3.71,NaN,NaN,1,0,1.3804710921445e-07,1,1,1,1,-0.000191946422018419,-0.000853463555262268,-0.00230893913745777,1413.2814781058,3140.62550690178
3.72,NaN,NaN,1,0,1.3804710921445e-07,1,1,1,1,-0.000199304622548252,-0.000837331136933851,-0.00225898430452565,1361.84963470225,3026.33252156056
3.73,NaN,NaN,1,0,1.3804710921445e-07,1,1,1,1,-0.000205250843262013,-0.000821771584327529,-0.00221019032450757,1311.77667523397,2915.05927829771
3.74,NaN,NaN,1,0,1.3804710921445e-07,1,1,1,1,-0.00021005603179057,-0.000806736493015164,-0.00216253701650711,1263.17186368568,2807.04858596818
3.75,NaN,NaN,1,0,1.3804710921445e-07,0,1,1,1,-0.000169721469602332,-0.00079218524660728,-0.00211600323093982,1216.10832656062,2702.46294791249
3.76,NaN,NaN,1,0,1.3804710921445e-07,0,1,1,1,-0.00013712678722152,-0.00077700522247746,-0.00207056715008155,1144.71755651144,2543.81679224766
3.77,NaN,NaN,1,0,1.3804710921445e-07,1,1,1,1,-0.000155004437111799,-0.000761400507076874,-0.00202616951760233,1081.01090474579,2402.24645499065
3.78,NaN,NaN,1,0,1.3804710921445e-07,1,1,1,1,-0.000169451509009333,-0.000746612326118636,-0.00198276011562307,1046.72444076683,2326.05431281519
3.79,NaN,NaN,1,0,1.3804710921445e-07,1,1,1,1,-0.000181126303386305,-0.000732537105271791,-0.0019403330511917,1012.52245642388,2250.04990316419
3.8,NaN,NaN,1,0,1.3804710921445e-07,1,1,1,1,-0.000190560798120691,-0.00071908985004621,-0.00189887907873584,978.644216289051,2174.76492508678
