Time,X1_pred,X2_pred,U_pred,Event_pred
3.5229,-5.05856471758187e-06,-1.47917078668876e-08,-5.1525082257993e-06,0
3.5329,-5.06090200679773e-06,-1.42519721623731e-08,-5.1525082257993e-06,0
3.5429,-5.06296709087212e-06,-1.37428371361515e-08,-5.1525082257993e-06,0
3.5529,-5.06477554234932e-06,-1.32639647718081e-08,-5.1525082257993e-06,0
3.5629,-5.06634274919288e-06,-1.2814895129127e-08,-5.1525082257993e-06,0
3.5729,-5.06768385400825e-06,-1.23950603822785e-08,-5.1525082257993e-06,0
3.5829,-5.06881370034538e-06,-1.20037980619611e-08,-5.1525082257993e-06,0
3.5929,-5.06974678567602e-06,-1.16403635103042e-08,-5.1525082257993e-06,0
3.6029,-5.07049722064549e-06,-1.13039415605066e-08,-5.1525082257993e-06,0
3.6129,-5.0710786942051e-06,-1.0993657455994e-08,-5.1525082257993e-06,0
3.6229,-5.07150444423889e-06,-1.07085870263366e-08,-5.1525082257993e-06,0
3.6329,-5.07178723330782e-06,-1.0447766139307e-08,-5.1525082257993e-06,0
3.6429,-5.07193932914417e-06,-1.02101994502911e-08,-5.1525082257993e-06,0
3.6529,-5.07197248954017e-06,-9.99486847181326e-09,-5.1525082257993e-06,0
3.6629,-5.07189795128654e-06,-9.80073898722322e-09,-5.1525082257993e-06,0
3.6729,-5.07172642282886e-06,-9.62676783362852e-09,-5.1525082257993e-06,0
3.6829,-5.07146808032285e-06,-9.47190907997006e-09,-5.1525082257993e-06,0
3.6929,-5.07113256678251e-06,-9.33511962673758e-09,-5.1525082257993e-06,0
3.7029,-5.07072899402909e-06,4.16626257950098e-08,-6.47092208751474e-08,1
3.7129,-5.04482695213756e-06,8.75582697717855e-08,-6.45383384014199e-08,1
3.7229,-4.99600299029953e-06,1.28610124104048e-07,-6.40588211934217e-08,1
3.7329,-4.92670192525721e-06,1.65076114677371e-07,-6.33026919267468e-08,1
3.7429,-4.83923716599326e-06,1.97202495542939e-07,-6.33026919267468e-08,0
3.7529,-4.7357966810558e-06,2.2524159072931e-07,-6.33026919267468e-08,0
3.7629,-4.61844008901009e-06,2.4944237154767e-07,-6.33026919267468e-08,0
3.7729,-4.48910046314724e-06,2.70049508363736e-07,-6.33026919267468e-08,0
3.7829,-4.34958660850223e-06,2.87302535239567e-07,-6.33026919267468e-08,0
3.7929,-4.20158575427394e-06,3.01435120881366e-07,-6.33026919267468e-08,0
3.8029,-4.04666660807899e-06,3.12674439416701e-07,-6.33026919267468e-08,0
3.8129,-3.88628272176256e-06,3.21240634636553e-07,-6.33026919267468e-08,0
3.8229,-3.72177612172252e-06,3.27346371471256e-07,-6.33026919267468e-08,0
3.8329,-3.55438115986517e-06,3.31196468622088e-07,-6.33026919267468e-08,0
3.8429,-3.38522854439426e-06,3.32987606439264e-07,-6.33026919267468e-08,0
3.8529,-3.21534951263023e-06,3.32908104320012e-07,-6.33026919267468e-08,0
3.8629,-3.04568011095759e-06,3.31137762095046e-07,-6.33026919267468e-08,0
3.8729,-2.87706554979911e-06,3.2784776007585e-07,-6.33026919267468e-08,0
3.8829,-2.71026460421139e-06,3.23200612646988e-07,-6.33026919267468e-08,0
3.8929,-2.54595403328368e-06,3.17350170505136e-07,-6.33026919267468e-08,0
3.9029,-2.38473299399783e-06,3.10441666868192e-07,-6.33026919267468e-08,0
3.9129,-2.22712742756974e-06,3.02611803202083e-07,-6.33026919267468e-08,0
3.9229,-2.07359439854113e-06,2.93988870238305e-07,-6.33026919267468e-08,0
3.9329,-1.92452636902343e-06,2.84692900280618e-07,-6.33026919267468e-08,0
3.9429,-1.7802553925141e-06,2.74835847023523e-07,-6.33026919267468e-08,0
3.9529,-1.64105721360983e-06,2.64521789327045e-07,-6.33026919267468e-08,0
3.9629,-1.50715526173269e-06,2.53847155611171e-07,-6.33026919267468e-08,0
3.9729,-1.37872452866537e-06,2.42900965748113e-07,-6.33026919267468e-08,0
3.9829,-1.25589532126265e-06,2.31765087540688e-07,-6.33026919267468e-08,0
3.9929,-1.13875688217105e-06,2.20514505079979e-07,-6.33026919267468e-08,0
4.0029,-1.02736087274889e-06,2.09217596474424e-07,-6.33026919267468e-08,0
4.0129,-9.21724713638925e-07,1.97936418635203e-07,-6.33026919267468e-08,0
4.0229,-8.21834779607685e-07,1.86726996988804e-07,-6.33026919267468e-08,0
4.0329,-7.27649446333675e-07,1.75639618166733e-07,-6.33026919267468e-08,0
4.0429,-6.39101987803975e-07,1.64719123894129e-07,-6.33026919267468e-08,0
4.0529,-5.56103323869106e-07,1.54005204463488e-07,-6.33026919267468e-08,0
4.0629,-4.78544618313493e-07,1.43532690336563e-07,-6.33026919267468e-08,0
4.0729,-4.06299728526898e-07,1.33331840566774e-07,-6.33026919267468e-08,0
4.0829,-3.39227508514984e-07,1.24014166088108e-07,-4.74877072580003e-09,1
4.0929,-2.76881197962415e-07,1.14957536857189e-07,-4.74877072580003e-09,0
4.1029,-2.19125548335858e-07,1.06183107443836e-07,-4.74877072580003e-09,0
4.1129,-1.65814869065604e-07,9.77085644755532e-08,-4.74877072580003e-09,0
4.1229,-1.16794771958762e-07,8.95483690113959e-08,-4.74877072580003e-09,0
4.1329,-7.1903792681105e-08,8.17139921225859e-08,-4.74877072580003e-09,0
4.1429,-3.09748928271309e-08,7.42141431298804e-08,-4.74877072580003e-09,0
4.1529,6.16315363063638e-09,6.70549900379056e-08,-4.74877072580003e-09,0
4.1629,3.96844854959586e-08,6.02403717905507e-08,-4.74877072580003e-09,0
4.1729,6.9764986905738e-08,5.37720020492781e-08,-4.74877072580003e-09,0
4.1829,9.65812229434712e-08,4.76496642680349e-08,-4.74877072580003e-09,0
4.1929,1.20309473854545e-07,4.18713979045387e-08,-4.74877072580003e-09,0
4.2029,1.4112486333296e-07,3.64336756682814e-08,-4.74877072580003e-09,0
4.2129,1.59200576303768e-07,3.13315717608656e-08,-4.74877072580003e-09,0
4.2229,1.74707161607897e-07,2.65589211144834e-08,-4.74877072580003e-09,0
4.2329,1.87811915003531e-07,2.21084696796981e-08,-4.74877072580003e-09,0
4.2429,1.98678337928376e-07,1.7972015854435e-08,-4.74877072580003e-09,0
4.2529,2.07465667517665e-07,1.41405431824497e-08,-4.74877072580003e-09,0
4.2629,2.14328473441372e-07,1.06043444817701e-08,-4.74877072580003e-09,0
4.2729,2.19416317208816e-07,7.35313759192135e-09,-4.74877072580003e-09,0
4.2829,2.22873469687568e-07,4.37617295338305e-09,-4.74877072580003e-09,0
4.2929,2.24838682694572e-07,1.66233325391107e-09,-4.74877072580003e-09,0
4.3029,2.25445010638833e-07,-7.99774605683756e-10,-4.74877072580003e-09,0
4.3129,2.24819678325352e-07,-3.02173495876171e-09,-4.74877072580003e-09,0
4.3229,2.23083991167646e-07,-5.01524595339706e-09,-4.74877072580003e-09,0
4.3329,2.2035328419978e-07,-6.79204897699181e-09,-4.74877072580003e-09,0
4.3429,2.16736906427084e-07,-8.36386462854843e-09,-4.74877072580003e-09,0
4.3529,2.12338237206383e-07,-9.74233493722243e-09,-4.74877072580003e-09,0
4.3629,2.07254731500565e-07,-1.0938971522822e-08,-4.74877072580003e-09,0
4.3729,2.01577991007654e-07,-1.19651093928035e-08,-4.74877072580003e-09,0
4.3829,1.95393858320244e-07,-1.28318660708577e-08,-4.74877072580003e-09,0
4.3929,1.88782531426495e-07,-1.35501057542323e-08,-4.74877072580003e-09,0
4.4029,1.81818696017952e-07,-1.4130408200332e-08,-4.74877072580003e-09,0
4.4129,1.74571673221769e-07,-1.45830420477364e-08,-4.74877072580003e-09,0
4.4229,1.67105580524679e-07,-1.49179422824384e-08,-4.74877072580003e-09,0
4.4329,1.59479503802935e-07,-1.51446915666994e-08,-4.74877072580003e-09,0
4.4429,1.51747678515782e-07,-1.52725051553168e-08,-4.74877072580003e-09,0
4.4529,1.43959678259608e-07,-1.53102191322009e-08,-4.74877072580003e-09,0
4.4629,1.36160609015248e-07,-1.52662817088349e-08,-4.74877072580003e-09,0
4.4729,1.28391307551815e-07,-1.51487473353619e-08,-4.74877072580003e-09,0
4.4829,1.20688542576582e-07,-1.49652733846019e-08,-4.74877072580003e-09,0
4.4929,1.13085217341705e-07,-1.47231191791655e-08,-4.74877072580003e-09,0
4.5029,1.0561057253478e-07,-1.4429147141924e-08,-4.74877072580003e-09,0
4.5129,9.82903883912836e-08,-1.40898258603374e-08,-4.74877072580003e-09,0
4.5229,9.11471850727237e-08,-1.37112348654745e-08,-4.74877072580003e-09,0
4.5329,8.42004204549137e-08,-1.32990709369123e-08,-4.74877072580003e-09,0
4.5429,7.74666845660026e-08,-1.28586557550282e-08,-4.74877072580003e-09,0
4.5529,7.09598900039225e-08,-1.23949447324434e-08,-4.74877072580003e-09,0
4.5629,6.46914577476969e-08,-1.19125368664963e-08,-4.74877072580003e-09,0
4.5729,5.86704978567011e-08,-1.14156854645816e-08,-4.74877072580003e-09,0
4.5829,5.29039846265536e-08,-1.09083096039485e-08,-4.74877072580003e-09,0
4.5929,4.73969258399528e-08,-1.03940061970772e-08,-4.74877072580003e-09,0
4.6029,4.21525258155743e-08,-9.82286746677081e-09,5.70736899816904e-10,1
4.6129,3.71989395563733e-08,-9.2563986092513e-09,5.70736899816904e-10,0
4.6229,3.25335413121913e-08,-8.69704077489173e-09,5.70736899816904e-10,0
4.6329,2.81524873834332e-08,-8.14696474152631e-09,5.70736899816904e-10,0
4.6429,2.40508525252866e-08,-7.60808577220984e-09,5.70736899816904e-10,0
4.6529,2.02227587866564e-08,-7.08207835124355e-09,5.70736899816904e-10,0
4.6629,1.6661496852248e-08,-6.57039073498759e-09,5.70736899816904e-10,0
4.6729,1.33596399879019e-08,-6.07425926101314e-09,5.70736899816904e-10,0
4.6829,1.03091507174075e-08,-5.59472236579268e-09,5.70736899816904e-10,0
4.6929,7.50148038379371e-09,-5.13263426738932e-09,5.70736899816904e-10,0
4.7029,4.92766176971526e-09,-4.68867827549015e-09,5.70736899816904e-10,0
4.7129,2.57839497020046e-09,-4.26337969664012e-09,5.70736899816904e-10,0
4.7229,4.44126726910204e-10,-3.85711830767994e-09,5.70736899816904e-10,0
4.7329,-1.48487655365668e-09,-3.47014037518288e-09,5.70736899816904e-10,0
4.7429,-3.21846186469446e-09,-3.10257020312986e-09,5.70736899816904e-10,0
4.7529,-4.7665285043947e-09,-2.75442119517176e-09,5.70736899816904e-10,0
4.7629,-6.13897257347618e-09,-2.42560642161247e-09,5.70736899816904e-10,0
4.7729,-7.34563681170894e-09,-2.11594868471829e-09,5.70736899816904e-10,0
4.7829,-8.39626551725638e-09,-1.8251900791312e-09,5.70736899816904e-10,0
4.7929,-9.30046429130472e-09,-1.55300104704735e-09,5.70736899816904e-10,0
4.8029,-1.00676643505371e-08,-1.2989889304314e-09,5.70736899816904e-10,0
4.8129,-1.07070911514023e-08,-1.06270602488472e-09,5.70736899816904e-10,0
4.8229,-1.12277370726932e-08,-8.43657141884055e-10,5.70736899816904e-10,0
4.8329,-1.16383379065625e-08,-6.41306687970548e-10,5.70736899816904e-10,0
4.8429,-1.19473529126413e-08,-4.55085271109699e-10,5.70736899816904e-10,0
4.8529,-1.21629481952835e-08,-2.84395845874147e-10,5.70736899816904e-10,0
4.8629,-1.22929831700253e-08,-1.28619410335729e-10,5.70736899816904e-10,0
4.8729,-1.23449998920231e-08,1.28797313962657e-11,5.70736899816904e-10,0
4.8829,-1.23262150264329e-08,1.40749126175039e-10,5.70736899816904e-10,0
4.8929,-1.2243514248319e-08,2.55643732820034e-10,5.70736899816904e-10,0
4.9029,-1.21034488676607e-08,3.58221871019389e-10,5.70736899816904e-10,0
4.9129,-1.19122344832833e-08,4.49141541592226e-10,5.70736899816904e-10,0
4.9229,-1.16757514780039e-08,5.29057101264005e-10,5.70736899816904e-10,0
4.9329,-1.13995471758939e-08,5.98616274915813e-10,5.70736899816904e-10,0
4.9429,-1.10888394912601e-08,6.5845748818134e-10,5.70736899816904e-10,0
4.9529,-1.07485219076782e-08,7.09207503273976e-10,5.70736899816904e-10,0
4.9629,-1.03831696341335e-08,7.51479341021529e-10,5.70736899816904e-10,0
4.9729,-9.9970467939886e-09,7.8587047225888e-10,5.70736899816904e-10,0
4.9829,-9.59411451106517e-09,8.12961261971047e-10,5.70736899816904e-10,0
4.9929,-9.17803976556858e-09,8.33313649882763e-10,5.70736899816904e-10,0
