Time,Event,EventTime,U,Beta,G1_1,G1_2,G1_3,X1_1,X1_2,X1_2,XX1,SS,gg1,z1,chi,G11,G22,rho,delta
8.06,NaN,NaN,5.01187313992534e-14,1,2.41099873865768e-15,2.3162530826512e-10,2.39952379140077e-09,-1.19586036944756e-13,-2.2597695585759e-09,-7.8033895577438e-09,1.41029339335085e-07,2.8205867867017e-08,7.18831569149923e-10,-1.20549936932884e-13,0.409423389492128,0.11840700177097,0.00716712975076201,0.593666005455098,0.013666005455098
8.07,NaN,NaN,5.01187313992534e-14,1,2.39172073889512e-15,2.2597695585759e-10,2.34101686732314e-09,-1.1828186233618e-13,-2.20466347469559e-09,-7.61312143213236e-09,1.34235760438895e-07,2.6847152087779e-08,9.551842578765e-10,-1.19586036944756e-13,0.409423389492128,0.11515106410278,0.00758623863388582,0.594086223296196,0.0140862232961964
8.08,NaN,NaN,5.01187313992534e-14,1,2.3656372467236e-15,2.20466347469559e-10,2.28393642963971e-09,-1.16710562246569e-13,-2.15090123107796e-09,-7.42749233811722e-09,1.27769430689105e-07,2.5553886137821e-08,1.21809598759088e-09,-1.1828186233618e-13,0.409423389492128,0.127987825013105,0.00797789619912313,0.594377573369054,0.0143775733690542
8.09,NaN,NaN,5.01187313992534e-14,1,2.33421124493139e-15,2.15090123107796e-10,2.22824770143517e-09,-1.1496377773882e-13,-2.09845004897615e-09,-7.24638917814142e-09,1.2161458676737e-07,2.43229173534741e-08,1.5053622704305e-09,-1.16710562246569e-13,0.409423389492128,0.117931464875463,0.008217432936937,0.595476935249961,0.0154769352499613
8.1,NaN,NaN,5.01187313992534e-14,0,2.29927555477641e-15,2.09845004897615e-10,2.17391675344243e-09,-8.32857648952972e-14,-2.04727795125341e-09,-7.06970161135021e-09,1.15756224641705e-07,2.3151244928341e-08,1.81490736000967e-09,-1.1496377773882e-13,0.409423389492128,0.121510124759977,0.00987333680035504,0.5954026467766,0.0154026467766003
8.11,NaN,NaN,5.01187313992534e-14,0,1.66571529790594e-15,2.04727795125341e-10,2.12091048340506e-09,-5.76865092923433e-14,-1.99735301494615e-09,-6.89732198648837e-09,1.10180062076303e-07,2.20360124152605e-08,2.14477755774426e-09,-8.32857648952972e-14,0.409423389492128,0.128044145491014,0.00962409462294335,0.595393155743632,0.0153931557436319
8.12,NaN,NaN,5.01187313992534e-14,1,1.15373018584687e-15,1.99735301494615e-10,2.06919659594651e-09,-6.57998694479304e-14,-1.94864497377156e-09,-6.72914525144709e-09,1.04872500848467e-07,2.09745001696935e-08,2.49313503558163e-09,-5.76865092923433e-14,0.409423389492128,0.126059426373654,0.0115273436556077,0.595720600951602,0.0157206009516024
8.13,NaN,NaN,5.01187313992534e-14,1,1.31599738895861e-15,1.94864497377156e-10,2.01874357543413e-09,-7.18694414131694e-14,-1.90112497345761e-09,-6.56506892091671e-09,9.98206042123645e-08,1.99641208424729e-08,2.8582510756922e-09,-6.57998694479304e-14,0.409423389492128,0.112514568713786,0.0103284815828006,0.595111163484442,0.0151111634844416
8.14,NaN,NaN,5.01187313992534e-14,1,1.43738882826339e-15,1.90112497345761e-10,1.96952067627501e-09,-7.63383616052476e-14,-1.85476399140996e-09,-6.40499303675202e-09,9.50120620686406e-08,1.90024124137281e-08,3.23850033498673e-09,-7.18694414131694e-14,0.409423389492128,0.11969476869203,0.0115151723158257,0.595761435136346,0.0157614351363456
8.15,NaN,NaN,5.01187313992534e-14,0,1.52676723210495e-15,1.85476399140996e-10,1.92149791102561e-09,-5.20722571144279e-14,-1.80953372361507e-09,-6.24882007545779e-09,9.04351519984276e-08,1.80870303996855e-08,3.63235603022395e-09,-7.63383616052476e-14,0.409423389492128,0.122819133303789,0.0118337420436926,0.597720381061546,0.0177203810615457
