Time,Event,EventTime,U,Beta,G1_1,G1_2,G1_3,X1_1,X1_2,X1_2,XX1,SS,gg1,z1,chi,G11,G22,rho,delta
4.55,NaN,NaN,3.86118656425694e-10,0,8.49144573645886e-12,1.34336184023992e-06,1.37567114596391e-05,-2.69007180341076e-10,-1.31060231044721e-05,-4.47429140166719e-05,4.64388251231511,0.928776502463023,0.21532739315506,-4.24572286822943e-10,0.234016312132041,0.216999359482027,0.0221938561869054,0.614425485547681,0.0344254855476813
4.56,1,0.17,2.51229827216762e-10,1,5.38014360682152e-12,1.31060231044646e-06,1.34228742041954e-05,-3.45834078346963e-10,-1.27864130793015e-05,-4.36570726467834e-05,4.4211428595957,0.884228571919139,0,-2.69007180341076e-10,0.234016312124662,0.218007244829697,0.0229560806111448,0.613264910160155,0.0332649101601547
4.57,NaN,NaN,2.51229827216762e-10,1,6.91668156693926e-12,1.27864130792945e-06,1.30971217932862e-05,-4.04470564769161e-10,-1.24745992573922e-05,-4.25975298691083e-05,4.20907685391641,0.841815370783283,0.000521178637474525,-3.45834078346963e-10,0.234016312124662,0.262401114909208,0.0190038773372582,0.611664030202452,0.0316640302024522
4.58,NaN,NaN,2.51229827216762e-10,1,8.08941129538322e-12,1.24745992573857e-06,1.27792589600368e-05,-4.4865724647391e-10,-1.21703910691258e-05,-4.1563650644653e-05,4.00717380220864,0.801434760441728,0.00203450070190979,-4.04470564769161e-10,0.234016312124662,0.261641006782691,0.0217261442938875,0.610857553001954,0.0308575530019542
4.59,NaN,NaN,2.51229827216762e-10,0,8.97314492947821e-12,1.21703910691198e-06,1.24690951927497e-05,-3.1435451612926e-10,-1.18736026835273e-05,-4.05548151895017e-05,3.81494718091774,0.762989436183548,0.00446781021431402,-4.4865724647391e-10,0.234016312124662,0.234298302877273,0.0202031663835347,0.608732260137046,0.028732260137046
4.6,NaN,NaN,2.51229827216762e-10,0,6.2870903225852e-12,1.18736026835218e-06,1.21664445562502e-05,-2.05823405315905e-10,-1.15840488010477e-05,-3.95704186138717e-05,3.63193369869901,0.726386739739803,0.00775299833836085,-3.1435451612926e-10,0.234016312124662,0.21702970494965,0.0167371642964902,0.610531553685698,0.0305315536856982
4.61,NaN,NaN,2.51229827216762e-10,1,4.1164681063181e-12,1.15840488010426e-06,1.18711255836039e-05,-2.79022459678757e-10,-1.1301553622352e-05,-3.86098704291559e-05,3.45769208813758,0.691538417627516,0.0118257991861269,-2.05823405315905e-10,0.234016312124662,0.234554158141835,0.0156694839976246,0.608473292663865,0.0284732926638654
4.62,NaN,NaN,2.51229827216762e-10,0,5.58044919357513e-12,1.13015536223472e-06,1.15829611282288e-05,-1.77271287841802e-10,-1.10259494386844e-05,-3.76725943797128e-05,3.29180239378392,0.658360478756784,0.0166255850657547,-2.79022459678757e-10,0.234016312124662,0.219571301166088,0.0142166787901781,0.608571037654715,0.0285710376547155
4.63,NaN,NaN,2.51229827216762e-10,1,3.54542575683604e-12,1.10259494386799e-06,1.13017783134327e-05,-2.50888035608017e-10,-1.07570639328381e-05,-3.67580282320468e-05,3.13386483138507,0.626772966277013,0.0220951777947289,-1.77271287841802e-10,0.234016312124662,0.231113565018885,0.0158437312638434,0.610455147734084,0.0304551477340837
4.64,NaN,NaN,2.51229827216762e-10,1,5.01776071216033e-12,1.0757063932834e-06,1.10274084691671e-05,-3.07364432908066e-10,-1.04947375331145e-05,-3.58656231353694e-05,2.98349847673492,0.596699695346983,0.0281806831781247,-2.50888035608017e-10,0.234016312124662,0.241958544885593,0.0132666005864704,0.608141015324231,0.0281410153242306
