Time,Event,EventTime,U,Beta,G1_1,G1_2,G1_3,X1_1,X1_2,X1_3,XX1,SS,gg1,z1,chi,G11,G22,rho,delta
3.41,NaN,NaN,0,1,-2.48777816868414e-33,2.24066921518738e-05,0.000223408743690996,1.0051967201695e-31,-0.000218602601540245,-0.000726826799479484,1007.13229175172,201.426458350344,3.36460327986804,1.24388908434207e-31,0.202375952748421,0.0625493313484646,0.132197624117201,0.65524264020792,0.07524264020792
3.42,NaN,NaN,0,1,-2.010393440339e-33,2.18602601505423e-05,0.000218048036388151,8.12307511142734e-32,-0.000213271539896483,-0.000709383528557813,959.315280166691,191.863056033338,4.7319471550057,1.0051967201695e-31,0.202375952748421,0.0587990276559103,0.128177347554712,0.647252822854547,0.0672528228545468
3.43,NaN,NaN,0,1,-1.62461502228547e-33,2.13271539864147e-05,0.000212815055354528,6.56432198214533e-32,-0.000208070486853027,-0.000692355972882979,913.761471929247,182.752294385849,6.2909700309904,8.12307511142734e-32,0.202375952748421,0.0640424840877065,0.136633697016372,0.65085778013022,0.0708577801302205
3.44,NaN,NaN,0,1,-1.31286439642907e-33,2.08070486823e-05,0.000207706788877924,5.3046811083475e-32,-0.000202996271890142,-0.000675734326431459,870.364158381927,174.072831676385,8.02650182435495,6.56432198214533e-32,0.202375952748421,0.074932169426208,0.11479190403778,0.64667289449698,0.0666728944969796
3.45,NaN,NaN,0,1,-1.0609362216695e-33,2.02996271862259e-05,0.000202720295152472,4.28675524110448e-32,-0.000198045801807557,-0.000659509010923492,829.021638332436,165.804327666487,9.92423004106686,5.3046811083475e-32,0.202375952748421,0.0779307379071857,0.121646516374945,0.652986328967898,0.0729863289678983
3.46,NaN,NaN,0,1,-8.57351048220896e-34,1.98045801781665e-05,0.000197852700695354,3.46416120437846e-32,-0.000193216058838877,-0.000643670670660215,789.636984452345,157.927396890469,11.9706563389713,4.28675524110448e-32,0.202375952748421,0.0844453034076321,0.130927156481705,0.642643396978016,0.0626433969780157
3.47,NaN,NaN,0,1,-6.92832240875692e-34,1.93216058814832e-05,0.000193101198797941,2.79941638254787e-32,-0.000188504098811973,-0.000628210167473283,752.117820493052,150.42356409861,14.1530551814089,3.46416120437846e-32,0.202375952748421,0.0713982761948232,0.123100024096798,0.655081512079121,0.0750815120791209
3.48,NaN,NaN,0,1,-5.59883276509573e-34,1.88504098789645e-05,0.000188463048010688,2.26223077406799e-32,-0.000183907049354245,-0.00061311857578469,716.376108822772,143.275221764554,16.4594344842605,2.79941638254787e-32,0.202375952748421,0.0883928656674673,0.133659107472546,0.643162186228292,0.0631621862282918
3.49,NaN,NaN,0,1,-4.52446154813598e-34,1.83907049333512e-05,0.000183935570661086,1.82812678637054e-32,-0.000179422108141643,-0.000598387177774544,682.327947810829,136.465589562166,18.8784981631395,2.26223077406799e-32,0.202375952748421,0.0846573974074111,0.116426713501282,0.645161018570233,0.0651610185702333
3.5,NaN,NaN,0,1,-3.65625357274107e-34,1.7942210812239e-05,0.000179516151403998,1.47732388108032e-32,-0.000175046541190393,-0.000584007458654603,649.893378606993,129.978675721399,21.399610491726,1.82812678637054e-32,0.202375952748421,0.0927524496677425,0.131797519121047,0.65135427871696,0.0713542787169604
3.51,NaN,NaN,0,1,-2.95464776216064e-34,1.75046541172514e-05,0.000175202235803722,1.19383724689206e-32,-0.000170777681190383,-0.000569971102045397,618.996200884167,123.799240176833,24.0127621863107,1.47732388108032e-32,0.202375952748421,0.0947110075192609,0.119465734551484,0.645782778032638,0.0657827780326382
