Time,Event,EventTime,U,Beta,G1_1,G1_2,X1_1,X1_2,XX1,SS,gg1,z1,G11,G22,rho,delta
2,NaN,NaN,-0.0012986362066327,0,-0.396930432005078,-0.99841575172321,0.0196098208869344,0.00399679234234702,172.217934823463,215.272418529328,18.9035652991818,-0.0213422106583088,0.347996111219624,0.0622579036683294,0.639758960370958,0.0597589603709586
2.1,1,0.4,0.00101400318023069,1,-0.413644442187135,-0.998872121582616,0.0393976843898002,-0.00159005464235991,131.021717075611,163.777146344514,0,0.0196098208869344,0.338763873531794,0.0860927993724854,0.648789289918268,0.0687892899182679
2.2,NaN,NaN,0.00101400318023069,1,-0.430084211401979,-0.999197079104834,0.0310534343341026,-0.00361723795887037,548.717244525665,685.896555657082,181.160222310534,0.0393976843898002,0.326304927207664,0.0818412346997257,0.648328641691712,0.0683286416917125
2.3,NaN,NaN,0.00101400318023069,1,-0.44624361024878,-0.999428438598316,0.0126567101964098,-0.00287356967583128,345.533120218194,431.916400272743,66.2049314338499,0.0310534343341026,0.289762786785147,0.0958193465394354,0.653521334416567,0.0735213344165668
2.4,NaN,NaN,0.00101400318023069,1,-0.46211715726001,-0.99959314604389,-0.00183770528471072,-0.00115885599749599,58.6284776420885,73.2855970526107,19.73737419479,0.0126567101964098,0.252926875847177,0.119937119555797,0.66404859254398,0.0840485925439804
2.5,1,0.4,-0.000107455929100388,1,-0.477700012168498,-0.999710396447816,-0.00761360821934357,0.00018575423581908,1.10748388923632,1.38435486154539,0,-0.00183770528471072,0.253624042831977,0.112793099348751,0.665102623482347,0.0851026234823469
2.6,NaN,NaN,-0.000107455929100388,0,-0.492987966675324,-0.999793860182703,-0.00660870095805473,0.00254377878110119,20.4366348518446,25.5457935648057,15.2797734479966,-0.00761360821934357,0.191324809824643,0.128555248785557,0.653976405693711,0.0739764056937106
2.7,NaN,NaN,-0.000107455929100388,1,-0.507977432897896,-0.999853271436724,0.00617627995703179,0.000517714220396305,16.5247034196717,20.6558792745896,11.8417580698389,-0.00660870095805473,0.17774745703997,0.12744149441204,0.66059859924186,0.0805985992418598
2.8,1,0.3,0.000314923757822124,0,-0.522665429685821,-0.999895560754711,0.00870308825944299,0.00118024405730615,13.2180578652939,16.5225723316174,0,0.00617627995703179,0.121882047596864,0.148593156588616,0.658852128574978,0.0788521285749778
2.9,NaN,NaN,0.000314923757822124,0,-0.537049566998035,-0.999925662125794,0.0145172776633793,0.000963694330519371,26.0476210455528,32.559526306941,2.69955753062322,0.00870308825944299,0.1040785516829,0.149337251696761,0.663168289200851,0.0831682892008508
3,NaN,NaN,0.000314923757822124,1,-0.551128028538147,-0.999947087940426,0.0191905765393424,-0.00155690043041201,73.2213473020423,91.5266841275529,30.2748499782062,0.0145172776633793,0.0595249865024008,0.155441207682411,0.646611319067263,0.0666113190672635
3.1,NaN,NaN,0.000314923757822124,0,-0.564899552846225,-0.999962338479094,0.0112141686218889,6.06261602438254e-05,131.121632893278,163.902041116598,76.4714006816142,0.0191905765393424,0.0258532979367715,0.13521121538492,0.64394982945293,0.0639498294529303
