Time,Event,EventTime,U,Beta,G1_1,G1_2,X1_1,X1_2,XX1,SS,gg1,z1,chi,Normalized chi
3.13,NaN,NaN,-7.69449851047074e-05,1,-0.999992980765062,-1,0.000398444211156049,-4.4942841699452e-05,8.40731024872341,10.5091378109043,10.5091378109043,0.000410889793462585,2214.69917600001,0.493050559449232
3.14,NaN,NaN,-7.69449851047074e-05,1,-0.999993255992273,-1,0.000375574346095167,-6.36045035330212e-05,7.97934019961031,9.97417524951289,9.97417524951289,0.000398444211156049,2214.69917600001,0.493050559449232
3.15,NaN,NaN,-7.69449851047074e-05,1,-0.999993520427741,-1,0.000343396519982561,-8.01713069225107e-05,7.20178195421537,9.00222744276921,9.00222744276921,0.000375574346095167,2214.69917600001,0.493050559449232
3.16,NaN,NaN,-7.69449851047074e-05,1,-0.999993774494613,-1,0.000302967470001323,-9.47596578512616e-05,6.17221699541716,7.71527124427145,7.71527124427145,0.000343396519982561,2214.69917600001,0.493050559449232
3.17,NaN,NaN,-7.69449851047074e-05,1,-0.99999401859944,-1,0.000255284673605691,-0.000107484889085936,5.00228725986156,6.25285907482694,6.25285907482694,0.000302967470001323,2214.69917600001,0.493050559449232
3.18,NaN,NaN,-7.69449851047074e-05,1,-0.999994253132837,-1,0.000201286944389117,-0.000118460774900512,3.80916831570616,4.7614603946327,4.7614603946327,0.000255284673605691,2214.69917600001,0.493050559449232
3.19,1,0.1,-0.000105573898718205,1,-0.9999944784701,-1,0.000141855269994472,-0.000127799100286571,2.70883104619104,3.3860388077388,0,0.000201286944389117,2803.16351392405,0.62410857106753
3.2,NaN,NaN,-0.000105573898718205,1,-0.999994694971809,-1,7.7813864581192e-05,-0.00013560928162168,1.81087213141548,2.26359016426935,2.26359016426935,0.000141855269994472,2803.16351392405,0.62410857106753
3.21,NaN,NaN,-0.000105573898718205,1,-0.99999490298441,-1,9.9314099057707e-06,-0.000141998035795615,1.21470484721855,1.51838105902319,1.51838105902319,7.7813864581192e-05,2803.16351392405,0.62410857106753
3.22,1,0.03,-0.000101606721509944,1,-0.999995102840761,-1,-6.10775394019426e-05,-0.000147069094834782,1.00691480436614,1.25864350545768,0,9.9314099057707e-06,3548.05508091651,0.790004788305883
3.23,NaN,NaN,-0.000101606721509944,1,-0.999995294860669,-1,-0.000134551009279932,-0.000150922963116973,1.25959964804389,1.57449956005487,1.57449956005487,-6.10775394019426e-05,3548.05508091651,0.790004788305883
3.24,NaN,NaN,-0.000101606721509944,0,-0.999995479351404,-1,-0.000209877939829138,-0.000135501223927576,2.02952692210179,2.53690865262724,2.53690865262724,-0.000134551009279932,3548.05508091651,0.790004788305883
3.25,NaN,NaN,-0.000101606721509944,0,-0.999995656608186,-1,-0.000277418673853097,-0.000120868389351626,3.09722670367858,3.87153337959822,3.87153337959822,-0.000209877939829138,3548.05508091651,0.790004788305883
3.26,1,0.04,-9.15755658837261e-05,0,-0.99999582691466,-1,-0.000337575449855057,-0.00010692311933677,4.54388652220404,5.67985815275504,0,-0.000277418673853097,4490.95579862848,1
3.27,NaN,NaN,-9.15755658837261e-05,1,-0.999995990543348,-1,-0.000390699434073587,-0.000112026622874884,6.22185541500645,7.77731926875806,7.77731926875806,-0.000337575449855057,4490.95579862848,1
3.28,NaN,NaN,-9.15755658837261e-05,0,-0.99999614775609,-1,-0.000446322046076956,-9.78327219054972e-05,8.19701886296279,10.2462735787035,10.2462735787035,-0.000390699434073587,4490.95579862848,1
3.29,NaN,NaN,-9.15755658837261e-05,1,-0.999996298804454,-1,-0.000494792084983627,-0.00010275780667342,10.3593948474451,12.9492435593063,12.9492435593063,-0.000446322046076956,4490.95579862848,1
3.3,NaN,NaN,-9.15755658837261e-05,1,-0.999996443930149,-1,-0.000545676196235353,-0.000106705686082337,12.6718911372575,15.8398639215718,15.8398639215718,-0.000494792084983627,4490.95579862848,1
