Time,Event,EventTime,U,Beta,G1_1,G1_2,X1_1,X1_2,XX1,SS,gg1,z1,G11,G22,rho,delta
9.7,NaN,NaN,-3.35015799134785e-06,1,-0.999180865670028,-1,-0.000898116030780589,-8.93349599417255e-05,0.960882017134223,9.60882017134223,0.00713518841556854,-0.000842557843586689,0.0184933061954862,0.0345074279909072,0.599250099485706,0.0192500994857059
9.75,NaN,NaN,-3.35015799134785e-06,0,-0.999212971747347,-1,-0.00109326270292602,7.08136685992989e-08,1.09413246813434,10.9413246813434,0.0579978316952107,-0.000898116030780589,0.0229095636148667,0.0364928429178106,0.597778098690744,0.0177780986907438
9.8,NaN,NaN,-3.35015799134785e-06,1,-0.999243819898746,-1,-0.000997418689815704,-6.06433953308221e-05,1.64684346491861,16.4684346491861,0.962676952126773,-0.00109326270292602,0.0293821714017537,0.035594976521019,0.598031167342049,0.0180311673420495
9.85,NaN,NaN,-3.35015799134785e-06,0,-0.999273459373564,-1,-0.00092104207071216,1.93817289258067e-05,1.35742445418707,13.5742445418707,0.369614070648041,-0.000997418689815704,0.0282281114497155,0.0313140059644997,0.598782983434999,0.0187829834349991
9.9,NaN,NaN,-3.35015799134785e-06,0,-0.99930193749578,-1,-0.000821887207370163,5.5575460098944e-05,1.17296644311669,11.7296644311669,0.122836866537851,-0.00092104207071216,0.0373594348656096,0.0325278900336727,0.597891443316104,0.0178914433161039
9.95,NaN,NaN,-3.35015799134785e-06,0,-0.999329299739067,-1,-0.000634946923597786,6.87145825184128e-05,0.941548641983577,9.41548641983577,0.00736868770992801,-0.000821887207370163,0.0398796094248336,0.0340055382955991,0.599447308250009,0.0194473082500093
10,NaN,NaN,-3.35015799134785e-06,1,-0.999355589798937,-1,-0.000317669897978634,-1.48484706146283e-05,0.566053723558686,5.66053723558686,0.498962488031211,-0.000634946923597786,0.0405173958180192,0.0294243458499108,0.598899367349026,0.0188993673490265
10.05,1,0.8,-1.32583699687622e-06,1,-0.999380849662089,-1,-0.000328208424274815,-0.000108039228627021,0.137996811545278,1.37996811545278,0,-0.000317669897978634,0.0436489952317181,0.0304040086929844,0.599111003465283,0.0191110034652828
10.1,NaN,NaN,-1.32583699687622e-06,1,-0.999405119673064,-1,-0.000587144151684465,-0.000165893865914088,0.141865209353293,1.41865209353293,0.0106665329428942,-0.000328208424274815,0.0508656828760322,0.024899415432339,0.597510422182181,0.0175104221821813
10.15,1,0.1,-2.15893339879476e-06,1,-0.999428438598316,-1,-0.00087223259898365,-0.000136309790109487,0.456388272032887,4.56388272032887,0,-0.000587144151684465,0.0546661669401709,0.0275482114463228,0.596928538703689,0.0169285387036891
10.2,1,0.05,-3.5781384084093e-06,1,-0.999450843687797,-1,-0.00111269391489014,-0.000132896119884438,1.02356892593667,10.2356892593667,0,-0.00087223259898365,0.0570791864530854,0.0278412665667605,0.596336862275612,0.0163368622756117
10.25,NaN,NaN,-3.5781384084093e-06,1,-0.999472370734143,-1,-0.00142683462226148,-0.000143221633468101,1.67448065584268,16.7448065584268,0.798576432322366,-0.00111269391489014,0.0600494372909143,0.0262747983292578,0.596590208892639,0.0165902088926396
10.3,1,0.1,-5.4376563890978e-06,1,-0.999493054129567,-1,-0.00149345961151183,-8.68154845944056e-05,2.76117294877045,27.6117294877045,0,-0.00142683462226148,0.0630297077601184,0.0208382045100704,0.595495299632329,0.0154952996323288
10.35,NaN,NaN,-5.4376563890978e-06,0,-0.999512926920537,-1,-0.00149165697023624,3.09933554589337e-05,3.04458518661203,30.4458518661203,0.0738977318781378,-0.00149345961151183,0.0596113297469377,0.0223675693804494,0.596076792184541,0.0160767921845411
10.4,NaN,NaN,-5.4376563890978e-06,0,-0.999532020860328,-1,-0.00140434773556414,8.98076434218239e-05,3.07641631379368,30.7641631379368,0.123403180730263,-0.00149165697023624,0.0544689087937627,0.0187981788430487,0.595049892718175,0.0150498927181755
10.45,NaN,NaN,-5.4376563890978e-06,1,-0.999550366459533,-1,-0.000925952241227344,2.3225472621069e-05,2.74718004565571,27.4718004565571,0.0661486458364454,-0.00140434773556414,0.0574589541318964,0.0181679581089135,0.593222321706297,0.0132223217062968
10.5,1,0.2,-3.61074667290706e-06,0,-0.999567993034607,-1,-0.000705155970808107,5.77298110382563e-05,1.18631687383494,11.8631687383494,0,-0.000925952241227344,0.0704713406015436,0.0149596224321253,0.592519081172578,0.0125190811725781
10.55,NaN,NaN,-3.61074667290706e-06,1,-0.999584928754515,-1,-0.000556781596328218,-7.01846348402981e-05,0.69484284005242,6.9484284005242,0.655897851961915,-0.000705155970808106,0.0682785741574217,0.0144260680892327,0.593621750237825,0.0136217502378247
10.6,1,0.1,-2.20016137961617e-06,0,-0.999601200685578,-1,-0.000647463006219303,-7.36324567271895e-06,0.418872665333945,4.18872665333945,0,-0.000556781596328218,0.0646526090672021,0.014722976988011,0.59298922059067,0.01298922059067
10.65,NaN,NaN,-2.20016137961617e-06,1,-0.999616834834557,-1,-0.000536171728753153,-5.83819790748207e-05,0.576521777889558,5.76521777889559,0.131460910640301,-0.000647463006219303,0.0658106506294424,0.0124793009001121,0.592511915574348,0.0125119155743483
10.7,NaN,NaN,-2.20016137961617e-06,1,-0.999631856190073,-1,-0.000674726612708691,-0.000133938403173673,0.389410055052433,3.89410055052433,0.00548039610681925,-0.000536171728753153,0.0666963038834275,0.010574323676009,0.590003572663329,0.0100035726633293
10.75,NaN,NaN,-2.20016137961617e-06,1,-0.9996462887624,-1,-0.000927938742787076,-0.000139119418427442,0.609012377682349,6.09012377682349,0.179849397545179,-0.000674726612708691,0.0722128822883096,0.00816604263890416,0.590577674852574,0.0105776748525742
10.8,1,0.2,-3.44142430158932e-06,1,-0.999660155621717,-1,-0.00107317269186418,-0.000105527194582838,1.15951488670295,11.5951488670296,0,-0.000927938742787076,0.0636209803784721,0.00755613105901505,0.589844989433811,0.00984498943381128
10.85,NaN,NaN,-3.44142430158932e-06,1,-0.999673478934864,-1,-0.00130466597532178,-0.000126487958068462,1.56249208384278,15.6249208384278,0.303229203157227,-0.00107317269186418,0.0620824257381849,0.00625326744007469,0.588832483971044,0.00883248397104376
10.9,NaN,NaN,-3.44142430158932e-06,1,-0.999686280000666,-1,-0.00150420956531749,-0.000110945458766957,2.30975967393154,23.0975967393154,1.9665365271741,-0.00130466597532178,0.063969001896664,0.0041759296601913,0.587706952988552,0.00770695298855182
10.95,1,0.15,-5.57017683205779e-06,1,-0.999698579283881,-1,-0.00143824975074861,-5.99219966069273e-05,3.08112149182969,30.8112149182969,0,-0.00150420956531749,0.0704136344165866,0.00257755418827879,0.587505671633377,0.00750567163337723
11,NaN,NaN,-5.57017683205779e-06,1,-0.999710396447816,-1,-0.00151125177346395,-7.9531263549038e-05,2.83096509667777,28.3096509667777,0.0556815471411565,-0.00143824975074861,0.0719350485940939,0.00136186362994721,0.5872982430548,0.0072982430547999
11.05,NaN,NaN,-5.57017683205779e-06,1,-0.999721750385687,-1,-0.00161924161198895,-8.37678872641929e-05,3.12024415353877,31.2024415353877,0.00248042284349357,-0.00151125177346395,0.0616852383878034,0.000222490897710286,0.585762248898664,0.00576224889866379
11.1,NaN,NaN,-5.57017683205779e-06,1,-0.999732659250733,-1,-0.00145726122715697,-4.02462933014829e-05,3.5826064908076,35.826064908076,0.190417108584406,-0.00161924161198895,0.0644234690951571,0.00158126350035122,0.58699398840391,0.0069939884039103
11.15,NaN,NaN,-5.57017683205779e-06,0,-0.999743140485174,-1,-0.0014386933131827,5.24614058655042e-05,2.9128325002198,29.128325002198,0.0293482275786106,-0.00145726122715697,0.0591694826945453,0.00281035312277399,0.587213303412975,0.00721330341297493
11.2,NaN,NaN,-5.57017683205779e-06,1,-0.999753210848027,-1,-0.00125667078027626,-2.78668855861481e-05,2.86947596758331,28.6947596758331,0.0697063592997891,-0.0014386933131827,0.068232698861189,0.00435272356980931,0.58835504606445,0.00835504606445016
11.25,NaN,NaN,-5.57017683205779e-06,0,-0.999762886441844,-1,-0.00104788439872786,4.86215873791361e-05,2.16802989423425,21.6802989423425,0.806424196367836,-0.00125667078027626,0.0660663653958103,0.00615704496605582,0.587973375491056,0.00797337549105613
11.3,1,0.35,-4.19309855030575e-06,1,-0.999772182738395,-1,-0.000807901928158084,-3.08627267912198e-05,1.52488025692861,15.2488025692861,0,-0.00104788439872786,0.063171836287595,0.00716007243616656,0.589207676861826,0.00920767686182561
11.35,NaN,NaN,-4.19309855030575e-06,1,-0.999781114603359,-1,-0.000871202431186061,-0.000105565011398339,0.893762538710878,8.93762538710878,0.845290768804711,-0.000807901928158084,0.0634676272813662,0.00883972267500156,0.588931119019611,0.00893111901961059
11.4,NaN,NaN,-4.19309855030575e-06,1,-0.999789696320044,-1,-0.000956080169995101,-9.47312743997645e-05,1.02625989016309,10.2625989016309,0.52337297727821,-0.000871202431186061,0.0547820249422266,0.00842868561968567,0.590238181592104,0.0102381815921042
11.45,NaN,NaN,-4.19309855030575e-06,0,-0.999797941612184,-1,-0.00105465476381057,2.2871637235751e-07,1.23999123624446,12.3999123624446,0.173051919114166,-0.000956080169995101,0.054734009841735,0.00942479761065043,0.590545794293138,0.0105457942931385
11.5,NaN,NaN,-4.19309855030575e-06,0,-0.999805863665841,-1,-0.00104676585858819,5.26374414491921e-05,1.53262119244845,15.3262119244845,0.00295205516267451,-0.00105465476381057,0.058693399555956,0.010979515978566,0.590329489269883,0.010329489269883
11.55,NaN,NaN,-4.19309855030575e-06,1,-0.999813475150452,-1,-0.000724225921920849,-1.2476603364416e-05,1.52265145657793,15.2265145657793,2.81205321197489e-05,-0.00104676585858819,0.0551216205898919,0.01229344843203,0.590681673390097,0.0106816733900966
11.6,1,0.3,-2.81684093953833e-06,1,-0.999820788239061,-1,-0.000629378000314267,-6.33056086467563e-05,0.720641129140453,7.20641129140453,0,-0.000724225921920849,0.0509238907341401,0.0121186623294692,0.591482566241535,0.0114825662415355
11.65,NaN,NaN,-2.81684093953833e-06,0,-0.999827814627745,-1,-0.000784160193378731,-3.2474635464171e-07,0.537224814101017,5.37224814101017,0.138329612248884,-0.000629378000314267,0.0488417080907069,0.0144228215624314,0.591081168071379,0.0110811680713794
11.7,NaN,NaN,-2.81684093953833e-06,1,-0.999834565554297,-1,-0.000664088425898714,-5.90595066857129e-05,0.847185328283001,8.47185328283001,0.0513477744184826,-0.00078416019337873,0.0502283280043069,0.0136145943749848,0.591684781284671,0.0116847812846714
11.75,NaN,NaN,-2.81684093953833e-06,1,-0.999841051816165,-1,-0.000679611092001652,-8.35643950746275e-05,0.599159223445361,5.99159223445361,0.0590601071065364,-0.000664088425898714,0.0448569362584153,0.0152465037494484,0.591260895779205,0.0112608957792053
11.8,NaN,NaN,-2.81684093953833e-06,0,-0.999847283787701,-1,-0.000879656065749993,-7.94248498420805e-06,0.624349174670651,6.24349174670651,0.0412771488074629,-0.000679611092001652,0.0429805726163218,0.0174882501274464,0.590999627793185,0.0109996277931849
11.85,NaN,NaN,-2.81684093953833e-06,1,-0.999853271436724,-1,-0.000791333896507693,-6.57060847370991e-05,1.06458007958142,10.6458007958142,0.334499658956805,-0.000879656065749993,0.0396871170887984,0.0181027027365867,0.592198586396208,0.0121985863962077
11.9,NaN,NaN,-2.81684093953833e-06,1,-0.999859024340445,-1,-0.000783567121567684,-7.62734934501417e-05,0.851525082031812,8.51525082031812,0.0576167475082208,-0.000791333896507692,0.0357668908134992,0.0175247404293697,0.592612054649178,0.0126120546491785
11.95,NaN,NaN,-2.81684093953833e-06,1,-0.99986455170076,-1,-0.000951621414560424,-0.000127271285824388,0.833096262350347,8.33096262350347,0.0452176422137782,-0.000783567121567684,0.0312892259354365,0.0177150853862552,0.591654848426939,0.0116548484269394
12,NaN,NaN,-2.81684093953833e-06,1,-0.999869862358959,-1,-0.00118285673750341,-0.000129291807369091,1.22225292981939,12.2225292981939,0.670200904810289,-0.000951621414560424,0.0338042795433456,0.0213101504090904,0.591608752535816,0.011608752535816
12.05,1,0.45,-4.394336929896e-06,1,-0.999874964809839,-1,-0.00123654429668084,-8.59304517277252e-05,1.89512083530053,18.9512083530053,0,-0.00118285673750341,0.0298753196356426,0.0196370743203065,0.592388976997219,0.0123889769972189
12.1,NaN,NaN,-4.394336929896e-06,1,-0.999879867215283,-1,-0.00138734988359318,-0.000103849235714824,2.08351191503145,20.8351191503145,0.047485440158659,-0.00123654429668084,0.0284396431828284,0.0221446781449062,0.59125696054228,0.0112569605422805
12.15,NaN,NaN,-4.394336929896e-06,0,-0.9998845774173,-1,-0.00156119337638566,1.72231594757519e-05,2.62054192484413,26.2054192484413,0.588889006159934,-0.00138734988359318,0.0260329393379787,0.0209828726138459,0.592160222958777,0.0121602229587773
12.2,NaN,NaN,-4.394336929896e-06,1,-0.999889102950554,-1,-0.00115974764350937,6.78648818325311e-06,3.36441227555031,33.6441227555031,2.12673855323936,-0.00156119337638566,0.0195884663701338,0.0190810618914755,0.59137648017447,0.0113764801744702
12.25,NaN,NaN,-4.394336929896e-06,1,-0.999893451054404,-1,-0.0010501138772547,-5.47106593492917e-05,1.85501484989131,18.5501484989131,0.0244430144058784,-0.00115974764350937,0.0194877328694264,0.0211765193849373,0.592059592349157,0.012059592349157
12.3,NaN,NaN,-4.394336929896e-06,1,-0.999897628684473,-1,-0.00114831837359427,-0.000101179999530658,1.50668887816568,15.0668887816568,0.227495666362002,-0.0010501138772547,0.0175323096723992,0.0209823690637536,0.591221034874101,0.011221034874101
12.35,NaN,NaN,-4.394336929896e-06,0,-0.999901642523764,-1,-0.00114597423476166,6.6062020678894e-06,1.79171470370921,17.9171470370921,0.0152574059732311,-0.00114831837359427,0.0140459264015581,0.0198038110821649,0.591077870521694,0.0110778705216945
12.4,NaN,NaN,-4.394336929896e-06,1,-0.999905498993342,-1,-0.00100222398325151,-4.77033093851055e-05,1.81118916693004,18.1118916693004,0.0315050702487436,-0.00114597423476166,0.00963094150412469,0.0215960263169395,0.590550667872236,0.0105506678722358
12.45,NaN,NaN,-4.394336929896e-06,0,-0.999909204262595,-1,-0.00110337511936612,2.60398276235277e-05,1.37337107900501,13.7337107900501,0.424678076611757,-0.0010022239832515,0.00832656261344908,0.0227723738967998,0.591011538550417,0.0110115385504174
12.5,NaN,NaN,-4.394336929896e-06,1,-0.999912764259095,-1,-0.000810174908392976,-1.69794263581871e-05,1.68407259671312,16.8407259671312,0.0904952995110104,-0.00110337511936612,0.00545876043634016,0.0189698669008328,0.589840729952872,0.00984072995287189
12.55,1,0.5,-3.20372178329953e-06,1,-0.999916184678074,-1,-0.000737037803730885,-6.85665355517053e-05,0.901291852490185,9.01291852490185,0,-0.000810174908392976,0.00338978703002595,0.0232702686986105,0.589934939394694,0.00993493939469414
12.6,NaN,NaN,-3.20372178329953e-06,1,-0.999919470991527,-1,-0.000903056598455467,-0.000130429116791281,0.737568688462995,7.37568688462995,0.085790312195797,-0.000737037803730885,0.000586425311614997,0.0215966682741084,0.589353669470403,0.00935366947040261
12.65,NaN,NaN,-3.20372178329953e-06,1,-0.99992262845696,-1,-0.00106293823732392,-0.000110593682438485,1.09901378775637,10.9901378775637,0.111697601015286,-0.000903056598455467,0.00179248475582877,0.0186721448153532,0.589229683382421,0.00922968338242064
12.7,NaN,NaN,-3.20372178329953e-06,1,-0.999925662125794,-1,-0.001156275325594,-9.57906461538646e-05,1.53153155085861,15.3153155085861,0.837815151718894,-0.00106293823732392,0.00384237386863473,0.021129022390235,0.591070367271836,0.0110703672718363
12.75,NaN,NaN,-3.20372178329953e-06,1,-0.999928576851441,-1,-0.00138955864874754,-0.000123693531509951,1.81807922363977,18.1807922363977,1.59638995950243,-0.001156275325594,0.00575619696615481,0.0178789938437585,0.589975217261918,0.00997521726191781
12.8,1,0.25,-5.44383171332258e-06,1,-0.999931377297063,-1,-0.00148197429346712,-8.96782596255856e-05,2.62324433820554,26.2324433820554,0,-0.00138955864874754,0.00849275127588158,0.0192808945643908,0.589548663389803,0.00954866338980311
12.85,NaN,NaN,-5.44383171332258e-06,0,-0.999934067943029,-1,-0.00141337290552311,2.89873932748972e-05,2.99682530615522,29.9682530615522,0.126360155115385,-0.00148197429346712,0.0118667605368173,0.017306562987383,0.59100433866267,0.0110043386626705
12.9,NaN,NaN,-5.44383171332258e-06,0,-0.999936653094078,-1,-0.00132348813341988,8.48901503279378e-05,2.7618559452702,27.618559452702,0.0466403469449726,-0.00141337290552311,0.0143587910190328,0.0206100637510914,0.590195335469123,0.0101953354691232
12.95,NaN,NaN,-5.44383171332258e-06,1,-0.999939136886199,-1,-0.000945871356893151,3.60929710317088e-06,2.44001517041246,24.4001517041245,0.0857115800572006,-0.00132348813341988,0.013642570219763,0.0197043347943391,0.590869699159328,0.0108696991593279
13,1,0.2,-3.58715882238898e-06,1,-0.999941523293249,-1,-0.000732101627858473,-3.38429543130752e-05,1.2334953670414,12.334953670414,0,-0.000945871356893151,0.0152782545052556,0.0187001544304434,0.590626499427414,0.010626499427414
13.05,NaN,NaN,-3.58715882238898e-06,0,-0.999943816133305,-1,-0.000796453857186776,1.95042462952666e-05,0.732984771510183,7.32984771510183,0.649731606898794,-0.000732101627858473,0.0188481119667215,0.0182111261748541,0.589403355745624,0.00940335574562371
13.1,NaN,NaN,-3.58715882238898e-06,1,-0.999946019074769,-1,-0.00067338093534496,-6.30506429269985e-05,0.877608964385101,8.77608964385101,0.30252611971193,-0.000796453857186776,0.0209269645145276,0.016024290350017,0.590814036968443,0.0108140369684427
