Time,X1_1_pred,X1_2_pred,U_pred,Event_pred
-0.0471,-0.4,-0.4,0,0
-0.0371,-0.5906,-0.356063993576276,-0.00639935762755782,1
-0.0271,-0.754752896788138,-0.314638461414207,-0.0086867195559178,1
-0.0171,-0.89433543442072,-0.275733536746426,-0.0106450441520712,1
-0.0071,-1.01118532008505,-0.239339811650469,-0.0122982922893452,1
0.0029,-1.10709237088828,-0.205430675921064,-0.013669863649152,1
0.0129,-1.18379103813294,-0.173953383256566,-0.013669863649152,0
0.0229,-1.2429486403651,-0.144856833186071,-0.013669863649152,0
0.0329,-1.28616776390955,-0.118078362100305,-0.013669863649152,0
0.0429,-1.31498200250783,-0.0935455468876703,-0.013669863649152,0
0.0529,-1.33085269889273,-0.0711778708103165,-0.013669863649152,0
0.0629,-1.33516659587391,-0.050888255376849,-0.013669863649152,0
0.0729,-1.3292343085593,-0.0325844625169165,-0.013669863649152,0
0.0829,-1.31428953356661,-0.0162042053431946,-0.0170532163562813,1
0.0929,-1.2915058321994,-0.00160898407858096,-0.0168094605371931,1
0.1029,-1.261959937182,0.0112988780458992,-0.0168094605371931,0
0.1129,-1.22665443963527,0.0226280603693179,-0.0160529243811395,1
0.1229,-1.18651403011919,0.0324712694849275,-0.0160529243811395,0
0.1329,-1.14239531566892,0.0409287535938152,-0.0160529243811395,0
0.1429,-1.09508464895379,0.0481155088762568,-0.014432251486606,1
0.1529,-1.04529240526525,0.0541167474134884,-0.0138057064680709,1
0.1629,-0.993669660034775,0.0590264829906905,-0.0131513734101546,1
0.1729,-0.940805181528612,0.0629357588127774,-0.0124772479191786,1
0.1829,-0.887228380356301,0.0659323293382532,-0.0117905408532622,1
0.1929,-0.833412348748801,0.0681004030383775,-0.0110977169613375,1
0.2029,-0.779776957034016,0.06952044087734,-0.0104045344687757,1
0.2129,-0.726691978105046,0.0702690055078338,-0.00971608521124299,1
0.2229,-0.674480213865661,0.0704186563884939,-0.00903683496069875,1
0.2329,-0.623420600645571,0.0700378862520269,-0.00837066362741711,1
0.2429,-0.573751273404387,0.0691910945826845,-0.00772090505954427,1
0.2529,-0.525672571188041,0.06793859399649,-0.00709038619699185,1
0.2629,-0.479349968766877,0.0663366456550271,-0.00648146536942542,1
0.2729,-0.434916921673342,0.0644375200816055,-0.00589606955876957,1
0.2829,-0.392477613973216,0.0622895799854278,-0.00533573047505831,1
0.2929,-0.352109600052131,0.0599373819334105,-0.00480161932066884,1
0.3029,-0.313866333484201,0.0574217939391703,-0.00429458014205039,1
0.3129,-0.277779577677737,0.0547801262631945,-0.00381516169007223,1
0.3229,-0.243861694470713,0.052046272936351,-0.00336364773014433,1
0.3329,-0.212107808182476,0.0492508617298091,-0.00294008576139518,1
0.3429,-0.182497843825283,0.0464214104974478,-0.00254431412051258,1
0.3529,-0.154998439246665,0.0435824880113513,-0.00217598746045569,1
0.3629,-0.129564731918693,0.0407558775966106,-0.00183460060722435,1
0.3729,-0.106142021920298,0.0379607420480433,-0.001519510809318,1
0.3829,-0.0846673133811496,0.0352137884783967,-0.00122995840452665,1
0.3929,-0.0650707372774942,0.0325294319049948,-0.000965085937363768,1
0.4029,-0.0472768589989757,0.0299199565295916,-0.000723955767868842,1
0.4129,-0.031205874547704,0.0273956738044345,-0.000505566218766622,1
0.4229,-0.0167746995936156,0.0249650765063365,-0.000308866313159788,1
0.4329,-0.00389795589999741,0.0226349881600477,-0.000132769159138441,1
0.4429,0.00751114014367635,0.0204107072626329,2.38359590030574e-05,1
0.4529,0.0175399819816164,0.0182961458621405,0.00016207272076332,1
0.4629,0.0262758653361187,0.0162939621368775,0.000283068076720732,1
0.4729,0.0338053635691586,0.0144056867064096,0.000387943658107886,1
0.4829,0.0402137808784882,0.012631842482309,0.000477808223193082,1
0.4929,0.0455846782689982,0.0109720579360436,0.000553751075042354,1
0.5029,0.0499994672976986,0.00942517372360689,0.000616836385759879,1
0.5129,0.0535370666780061,0.00798934266190162,0.000668098363240943,1
0.5229,0.0562736169420238,0.00666212310090905,0.000708537197765223,1
0.5329,0.0582822484943407,0.00544056577867149,0.000739115727358009,1
0.5429,0.0596328985440595,0.00432129428348799,0.000760756762705896,1
0.5529,0.0603921725700181,0.00330057927984348,0.000774341014487898,1
0.5629,0.0606232461545444,0.00237434303630383,0.000774341014487898,0
0.5729,0.0603857713880645,0.00153841968127288,0.000774341014487898,0
0.5829,0.0597359156010814,0.000788463409409825,0.000774341014487898,0
